timestamp;accel_device_id;gyro_device_id;accel_clipping[0];accel_clipping[1];accel_clipping[2];gyro_clipping[0];gyro_clipping[1];gyro_clipping[2];accel_error_count;gyro_error_count;accel_rate_hz;gyro_rate_hz;accel_raw_rate_hz;gyro_raw_rate_hz;accel_vibration_metric;gyro_vibration_metric;delta_angle_coning_metric;mean_accel[0];mean_accel[1];mean_accel[2];mean_gyro[0];mean_gyro[1];mean_gyro[2];var_accel[0];var_accel[1];var_accel[2];var_gyro[0];var_gyro[1];var_gyro[2];temperature_accel;temperature_gyro
679961037;4259850;4325386;0;0;0;0;0;0;0;0;686.8397;666.8705;2060.5193;2000.6116;6.1943474;0.22588043;5.077471e-07;0.9740467;0.7940207;-9.621049;-1.1265814;-0.5479267;0.3190338;8.010055;7.4992495;45.881996;0.08368188;0.03675643;0.00653975;33.0;nan
680995780;4259850;4325386;0;0;0;0;0;0;0;0;686.8356;666.87054;2060.5068;2000.6117;4.9324617;0.18481092;1.9486609e-07;0.5116498;-0.1590814;-9.881492;-0.112032875;-0.13317348;0.7562554;1.2808846;1.730559;21.40199;0.0033637926;0.021687819;0.0013623842;33.0;nan
682030402;4259850;4325386;0;0;0;0;0;0;0;0;686.8315;666.87054;2060.4944;2000.6117;4.6561503;0.17151104;2.168212e-07;0.3882878;-0.61723197;-9.651982;-0.04904333;-0.042337827;0.710835;1.2741864;1.9166583;18.927841;0.009281297;0.023191871;0.0010836456;33.0;nan
682961588;4259850;4325386;0;0;0;0;0;0;0;0;686.82666;666.8709;2060.48;2000.6128;5.4266295;0.21021867;1.7290553e-08;-0.05862984;-0.47263566;-9.811506;0.016200252;0.007827377;0.00871767;1.5020175;1.9310279;20.229263;0.004839931;0.016404858;0.0016567074;33.0;nan
683996257;4259850;4325386;0;0;0;0;0;0;0;0;686.8205;666.8709;2060.4614;2000.6129;5.3297257;0.22281647;4.459028e-08;-0.41796243;-0.14549553;-9.862943;-0.09496292;-0.06771376;0.0005918136;0.840873;1.9074181;22.115381;0.017734434;0.03046902;0.0010510574;33.0;nan
685030936;4259850;4325386;0;0;0;0;0;0;0;0;686.8151;666.871;2060.4453;2000.6129;4.231581;0.17909256;1.6273836e-08;-0.10952631;-0.6629129;-9.668888;0.0076575517;0.047128946;0.017198617;0.80462813;1.8514843;14.372885;0.006277205;0.016283209;0.0007214415;33.0;nan
685962135;4259850;4325386;0;0;0;0;0;0;0;0;686.8119;666.871;2060.4355;2000.613;5.368354;0.21367702;3.7158234e-08;-0.029135074;-0.4104089;-9.720684;0.028865065;-0.02349757;0.02939512;1.0958179;3.3362975;20.138638;0.025144344;0.022441655;0.0011483125;33.0;nan
686996831;4259850;4325386;0;0;0;0;0;0;0;0;686.82874;666.871;2060.486;2000.6132;4.4183283;0.16452433;3.479162e-08;-0.24477059;-0.5145398;-9.416204;0.08864852;0.16152908;0.0023106462;1.0163141;4.7926917;12.806967;0.008339717;0.016119437;0.0025703865;33.0;nan
688031498;4259850;4325386;0;0;0;0;0;0;0;0;686.826;666.87103;2060.4778;2000.6132;6.269432;0.22559203;2.8670486e-08;-0.30609813;-0.37210166;-9.850533;0.034294307;-0.03712472;-0.0040963786;2.8366432;1.1050378;26.326246;0.004176686;0.023424247;0.0050530992;33.0;nan
688962706;4259850;4325386;0;0;0;0;0;0;0;0;686.8098;666.92896;2060.4294;2000.787;5.2828145;0.1840822;2.0280407e-08;0.035429686;-0.4658015;-9.535083;0.052295733;0.04277525;-0.012103873;2.151427;2.7844481;11.770898;0.0033803186;0.029859463;0.0014091834;33.0;nan
689997386;4259850;4325386;0;0;0;0;0;0;0;0;686.81396;666.8931;2060.442;2000.6794;3.7108061;0.14176638;3.0036386e-08;-0.6442089;-0.24584967;-9.7823715;-0.12208856;-0.04577549;0.010410772;1.0135695;2.3916805;10.35236;0.0037633206;0.016406884;0.002035682;33.0;nan
691032062;4259850;4325386;0;0;0;0;0;0;0;0;686.81726;666.8852;2060.452;2000.6555;3.9283512;0.1430185;3.1083072e-08;-0.7449227;3.4713902;-9.197871;-0.1457045;-0.12322073;0.07811424;2.226904;1.9519811;11.850515;0.015845625;0.015176447;0.00063908414;33.0;nan
691963288;4259850;4325386;0;0;0;0;0;0;0;0;686.81824;666.88214;2060.4548;2000.6465;4.7149367;0.17812087;1.1843879e-07;-0.6213684;-0.9179347;-9.753776;0.50861484;-0.27892944;-0.050206374;2.1455607;3.271079;20.666977;0.04066305;0.029820116;0.0024248355;33.0;nan
