timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
667657646;0;0;31;0;96;24;0
667673374;0;0;31;0;100;28;0
668781137;0;0;31;0;96;35;0
669707278;0;0;31;0;100;29;0
670869041;0;0;31;0;84;22;0
671791675;0;0;31;0;99;34;0
672710198;0;0;31;0;100;26;0
673864994;0;0;31;0;96;22;0
674834739;0;0;31;0;100;29;0
675703342;0;0;31;0;100;25;0
676641377;0;0;31;0;100;25;0
676865769;0;0;31;0;100;30;0
677792131;0;0;31;0;95;34;0
678718987;0;0;31;0;96;31;0
679659157;0;0;31;0;100;28;0
679865488;0;0;31;0;100;39;0
680790119;0;0;31;0;97;31;0
681719139;0;0;31;0;100;28;0
682644603;0;0;31;0;100;20;0
682874688;0;0;31;0;100;30;0
683806276;0;0;31;0;96;26;0
684725539;0;0;31;0;100;27;0
685670108;0;0;31;0;99;24;0
685679024;0;0;31;0;99;33;0
686811488;0;0;31;0;98;27;0
687725515;0;0;31;0;97;28;0
688702677;0;0;31;0;93;30;0
688724497;0;0;31;0;100;36;0
689809392;0;0;31;0;99;25;0
690733328;0;0;31;0;97;26;0
691673050;0;0;31;0;98;25;0
691680975;0;0;31;0;100;30;0
692815403;0;0;31;0;99;27;0
693753824;0;0;28;0;94;24;0
694667945;0;0;26;0;98;24;0
694673817;0;0;25;0;100;29;0
695866910;0;0;28;0;90;22;0
696748489;0;0;33;0;100;23;0
697663886;0;0;34;0;97;29;0
697900284;0;0;35;0;97;29;0
698831147;0;0;37;0;100;25;0
699747489;0;0;37;0;100;22;0
700671966;0;0;37;0;97;31;0
700916868;0;0;35;0;97;26;0
701839488;0;0;34;0;100;25;0
702771344;0;0;32;0;85;27;0
703688017;0;0;30;0;96;34;0
703703778;0;0;30;0;100;37;0
704834994;0;0;29;0;100;28;0
705771492;0;0;29;0;100;29;0
706692489;0;0;29;0;97;32;0
706708581;0;0;29;0;100;34;0
707848761;0;0;29;0;97;27;0
708771052;0;0;29;0;96;27;0
709693374;0;0;29;0;97;35;0
709701600;0;0;29;0;97;36;0
710863741;0;0;29;0;100;46;0
711774954;0;0;29;0;100;28;0
712688805;0;0;29;0;100;48;0
712942841;0;0;29;0;100;49;0
713644487;0;0;29;0;100;40;0
713854505;0;0;29;0;100;47;0
714774506;0;0;29;0;100;45;0
715707818;0;0;29;0;98;53;0
715713678;0;0;29;0;100;54;0
716873532;0;0;29;0;100;28;0
717797867;0;0;29;0;100;30;0
718712539;0;0;29;0;98;36;0
718939097;0;0;29;0;99;25;0
719868490;0;0;29;0;96;27;0
720840477;0;0;29;0;96;32;0
720849396;0;0;29;0;97;34;0
721711307;0;0;29;0;99;32;0
721938754;0;0;29;0;99;26;0
722879902;0;0;29;0;96;31;0
723797030;0;0;29;0;100;35;0
724710903;0;0;29;0;99;32;0
724961819;0;0;29;0;96;29;0
725673572;0;0;29;0;98;27;0
725870974;0;0;29;0;97;30;0
726794485;0;0;29;0;99;35;0
727777198;0;0;29;0;96;28;0
727788501;0;0;29;0;97;29;0
728645800;0;0;29;0;98;26;0
728876965;0;0;29;0;97;26;0
729805970;0;0;29;0;96;31;0
730739923;0;0;29;0;98;25;0
730745490;0;0;29;0;100;29;0
731652742;0;0;29;0;100;29;0
731886192;0;0;29;0;97;29;0
732823521;0;0;29;0;93;33;0
733740487;0;0;29;0;100;25;0
734663029;0;0;29;0;96;36;0
734907496;0;0;29;0;93;33;0
735824405;0;0;29;0;100;40;0
736736095;0;0;29;0;100;34;0
737671898;0;0;29;0;100;26;0
737900368;0;0;29;0;100;29;0
738817380;0;0;29;0;99;35;0
739757382;0;0;29;0;96;25;0
740681101;0;0;29;0;98;28;0
740904489;0;0;29;0;100;30;0
741841955;0;0;29;0;84;37;0
742767871;0;0;29;0;100;30;0
743675032;0;0;31;0;100;29;0
743904185;0;0;31;0;100;37;0
744841488;0;0;31;0;96;34;0
745771363;0;0;31;0;100;27;0
746674428;0;0;31;0;100;31;0
746930489;0;0;31;0;97;35;0
747844486;0;0;31;0;100;26;0
748769038;0;0;31;0;97;31;0
749690106;0;0;31;0;96;30;0
749916787;0;0;31;0;100;37;0
750847327;0;0;31;0;100;32;0
751763563;0;0;31;0;97;33;0
752742149;0;0;31;0;98;30;0
752747966;0;0;31;0;100;32;0
753853789;0;0;31;0;100;33;0
754789377;0;0;31;0;100;30;0
755696707;0;0;31;0;100;32;0
755931959;0;0;31;0;99;30;0
756865298;0;0;31;0;100;32;0
757785487;0;0;31;0;97;32;0
758694406;0;0;31;0;97;38;0
758934952;0;0;31;0;96;33;0
759678674;0;0;31;0;97;33;0
759852539;0;0;31;0;100;32;0
760786166;0;0;31;0;100;31;0
761699494;0;0;31;0;97;35;0
761947150;0;0;31;0;99;28;0
762647476;0;0;31;0;100;40;0
762861253;0;0;31;0;99;25;0
763787119;0;0;31;0;100;34;0
764729548;0;0;31;0;97;28;0
764943499;0;0;31;0;100;26;0
765642331;0;0;31;0;100;28;0
765860805;0;0;31;0;100;24;0
766845468;0;0;31;0;93;30;0
766864949;0;0;31;0;100;30;0
767717488;0;0;31;0;98;27;0
767949494;0;0;31;0;100;23;0
768643779;0;0;31;0;100;26;0
768874489;0;0;31;0;97;24;0
769801008;0;0;28;0;100;27;0
770719096;0;0;27;0;100;24;0
770959013;0;0;26;0;99;25;0
771646320;0;0;29;0;100;27;0
771890491;0;0;32;0;97;24;0
772809586;0;0;35;0;100;33;0
773745216;0;0;36;0;87;26;0
773793480;0;0;36;0;98;28;0
774666480;0;0;38;0;100;28;0
774882897;0;0;38;0;100;28;0
775804489;0;0;38;0;100;32;0
776739994;0;0;38;0;99;25;0
776972509;0;0;38;0;100;25;0
777663734;0;0;38;0;97;26;0
777882419;0;0;38;0;100;35;0
778818276;0;0;38;0;97;33;0
780669523;0;0;38;0;100;24;0
780907551;0;0;38;0;81;31;0
781830280;0;0;38;0;100;27;0
782743319;0;0;38;0;98;23;0
782749125;0;0;38;0;100;28;0
783661934;0;0;38;0;100;26;0
783913970;0;0;38;0;100;26;0
784826787;0;0;38;0;100;25;0
785742765;0;0;38;0;98;24;0
785748487;0;0;38;0;100;29;0
786681007;0;0;38;0;100;25;0
786915911;0;0;38;0;100;32;0
787836891;0;0;38;0;100;24;0
788765910;0;0;38;0;98;26;0
788771767;0;0;38;0;100;29;0
789685496;0;0;38;0;97;23;0
789904763;0;0;38;0;100;33;0
790840495;0;0;38;0;96;25;0
791813358;0;0;38;0;97;27;0
792684452;0;0;38;0;100;26;0
792909804;0;0;38;0;99;39;0
793857894;0;0;38;0;100;34;0
794768027;0;0;37;0;100;32;0
795684038;0;0;36;0;98;35;0
795928702;0;0;36;0;96;43;0
796862273;0;0;36;0;100;32;0
797767489;0;0;35;0;100;25;0
798749547;0;0;34;0;97;24;0
798774412;0;0;34;0;100;32;0
799848886;0;0;31;0;97;21;0
800779210;0;0;27;0;95;21;0
800792719;0;0;27;0;98;24;0
801709844;0;0;25;0;100;32;0
801936314;0;0;25;0;100;23;0
802858464;0;0;24;0;97;24;0
803800662;0;0;24;0;96;26;0
803812966;0;0;24;0;100;28;0
804710465;0;0;24;0;100;35;0
804931769;0;0;24;0;100;26;0
805697863;0;0;24;0;97;31;0
805864279;0;0;24;0;96;25;0
806787200;0;0;24;0;100;24;0
807014404;0;0;24;0;100;34;0
807706086;0;0;24;0;100;32;0
807950868;0;0;24;0;100;28;0
808647012;0;0;24;0;100;29;0
808869268;0;0;24;0;100;23;0
809787428;0;0;24;0;98;22;0
809804489;0;0;24;0;100;24;0
810730316;0;0;24;0;94;35;0
810961733;0;0;24;0;97;24;0
811651407;0;0;24;0;98;25;0
811870977;0;0;24;0;100;28;0
812809477;0;0;24;0;83;32;0
813079489;0;0;24;0;100;26;0
813735349;0;0;24;0;100;24;0
813952207;0;0;24;0;100;26;0
814648245;0;0;24;0;100;24;0
814870679;0;0;24;0;100;26;0
815809138;0;0;24;0;96;34;0
815826146;0;0;24;0;100;33;0
816738488;0;0;24;0;100;24;0
816951398;0;0;24;0;100;22;0
817645068;0;0;24;0;100;25;0
817899488;0;0;24;0;98;27;0
818812483;0;0;24;0;99;34;0
819040306;0;0;24;0;100;24;0
819737290;0;0;24;0;97;24;0
820212014;0;0;24;0;92;33;0
820660621;0;0;24;0;95;25;0
820883488;0;0;24;0;100;30;0
821812373;0;0;24;0;100;32;0
822045374;0;0;24;0;100;27;0
822731359;0;0;24;0;97;24;0
822977268;0;0;24;0;100;24;0
823712761;0;0;24;0;100;27;0
823893159;0;0;24;0;100;31;0
824821688;0;0;24;0;100;24;0
825062490;0;0;24;0;94;24;0
825757391;0;0;24;0;100;25;0
825977981;0;0;24;0;100;22;0
826667494;0;0;24;0;100;27;0
826903277;0;0;24;0;100;35;0
827835139;0;0;24;0;98;28;0
827841006;0;0;24;0;100;29;0
828755710;0;0;24;0;98;26;0
828973435;0;0;24;0;100;25;0
829667757;0;0;24;0;97;26;0
829903897;0;0;24;0;97;28;0
830874807;0;0;24;0;100;34;0
831751203;0;0;24;0;100;31;0
831992001;0;0;24;0;96;38;0
832676027;0;0;24;0;100;33;0
832916037;0;0;24;0;100;26;0
833831835;0;0;24;0;98;25;0
833844878;0;0;24;0;100;30;0
834754864;0;0;24;0;100;30;0
835002488;0;0;24;0;100;31;0
835700283;0;0;24;0;97;38;0
835912489;0;0;24;0;100;30;0
836831775;0;0;24;0;100;27;0
837077752;0;0;24;0;98;33;0
838011497;0;0;24;0;89;25;0
838041943;0;0;24;0;100;28;0
838688244;0;0;24;0;98;34;0
838912236;0;0;24;0;100;24;0
839845164;0;0;24;0;96;22;0
839856387;0;0;24;0;100;26;0
840766541;0;0;24;0;100;32;0
841002999;0;0;24;0;98;23;0
841692330;0;0;24;0;100;32;0
841927736;0;0;24;0;99;28;0
842861469;0;0;24;0;96;21;0
843087499;0;0;24;0;100;31;0
843777981;0;0;24;0;100;37;0
843998411;0;0;24;0;100;36;0
844716076;0;0;24;0;87;36;0
844937728;0;0;24;0;100;32;0
845640367;0;0;24;0;100;34;0
845856487;0;0;24;0;100;31;0
846772735;0;0;24;0;100;38;0
847017409;0;0;24;0;97;35;0
847710923;0;0;24;0;100;36;0
847936124;0;0;24;0;97;37;0
848645486;0;0;24;0;100;25;0
848853446;0;0;24;0;100;20;0
849786488;0;0;24;0;97;33;0
850023007;0;0;24;0;100;24;0
850711870;0;0;24;0;97;26;0
850934724;0;0;24;0;100;27;0
851642774;0;0;24;0;99;23;0
852148488;0;0;24;0;97;32;0
852798507;0;0;24;0;100;34;0
853020579;0;0;24;0;100;26;0
853714369;0;0;24;0;100;26;0
853939698;0;0;24;0;100;26;0
854638209;0;0;24;0;100;27;0
854885086;0;0;24;0;100;26;0
855795082;0;0;24;0;100;35;0
856024488;0;0;24;0;100;26;0
856714072;0;0;24;0;100;25;0
856962908;0;0;24;0;96;23;0
857654458;0;0;24;0;99;24;0
857887112;0;0;24;0;100;33;0
858805226;0;0;24;0;100;32;0
859049912;0;0;24;0;85;22;0
859737063;0;0;24;0;100;24;0
859952488;0;0;24;0;97;22;0
860661703;0;0;24;0;97;25;0
860875812;0;0;24;0;99;35;0
861806087;0;0;24;0;96;27;0
862038533;0;0;24;0;100;23;0
862783750;0;0;24;0;97;23;0
862956487;0;0;24;0;100;22;0
863657732;0;0;24;0;100;22;0
863880903;0;0;24;0;99;31;0
864826278;0;0;24;0;100;23;0
865047499;0;0;24;0;100;24;0
865736226;0;0;24;0;100;20;0
865972200;0;0;24;0;93;22;0
866657666;0;0;24;0;98;20;0
866897345;0;0;24;0;96;24;0
867814495;0;0;24;0;100;24;0
868039792;0;0;24;0;100;24;0
868733374;0;0;24;0;100;23;0
