timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
803312102;5.00831;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
803812268;5.0486937;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
804312102;4.993506;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
804812114;5.055139;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
805312102;4.9998503;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
805812137;5.050406;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
806312105;5.015158;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
806812102;5.044766;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
807312102;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
807812102;4.9641995;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
808312101;5.0460753;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
808812101;5.0026703;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
809312102;5.0322785;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
809812101;5.000052;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
810312624;5.0442624;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
810812256;5.071353;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
811312102;5.045572;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
811812101;5.052722;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
812312102;5.0070004;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
812812121;5.0529237;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
813312103;4.999649;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
813812263;5.0628934;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
814312111;5.010928;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
814812102;5.050708;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
815312102;5.0759854;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
815812102;5.04245;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
816312125;5.0512114;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
816812102;4.999246;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
817312163;5.0473847;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
817812107;5.004382;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
818312108;5.0370116;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
818812453;5.0697417;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
819312102;5.0378175;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
819812102;5.0466795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
820312129;5.015158;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
820812137;5.0329833;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
821312102;4.9866576;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
821812107;5.0453706;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
822312102;4.995419;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
822812102;5.045471;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
823312102;5.043759;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
823812102;5.047989;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
824312101;5.050708;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
824812117;4.9680266;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
825312102;5.050708;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
825812101;4.9961243;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
826312117;5.063095;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
826812102;5.0049863;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
827312264;5.040637;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
827812102;5.070648;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
828312103;5.0482907;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
828812114;5.0367093;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
829312101;4.9610777;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
829812102;5.0358033;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
830312102;5.003073;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
830812103;5.030768;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
831312102;4.994815;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
831812102;5.044464;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
832312101;5.0601745;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
832812103;5.0478883;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
833312126;5.049399;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
833812101;4.988873;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
834312117;5.0136476;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
834812102;5.0018644;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
835312249;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
835812102;4.999951;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
836312102;5.042651;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
836812102;5.032379;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
837312102;5.022006;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
837812479;5.0466795;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
838312104;4.990283;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
838812102;5.0518155;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
839312101;4.9983397;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
839812102;5.046881;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
840312101;5.008209;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
840812101;5.041443;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
841312404;5.0415435;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
841812101;4.9560423;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
842312116;5.058261;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
842812107;5.010324;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
843312103;5.038925;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
843812167;4.9975343;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
844312177;5.0446653;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
844812435;5.0605774;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
