timestamp;io_errors;frames_tx;frames_rx;interface
554387439;14749;14436;0;1
554489438;14749;14436;0;1
554591468;14749;14436;0;1
554693439;14750;14448;0;1
554795463;14761;14450;0;1
554897441;14763;14450;0;1
554999512;14763;14450;0;1
555102019;14763;14450;0;1
555203439;14763;14450;0;1
555305439;14763;14450;0;1
555407961;14763;14452;0;1
555509775;14765;14452;0;1
555611445;14765;14452;0;1
555713862;14766;14464;0;1
555815439;14777;14466;0;1
555917491;14779;14466;0;1
556019731;14779;14466;0;1
556121454;14779;14466;0;1
556223439;14779;14466;0;1
556325972;14779;14468;0;1
556427439;14781;14468;0;1
556529439;14781;14468;0;1
556631660;14782;14468;0;1
556733439;14782;14480;0;1
556835705;14793;14482;0;1
556937439;14795;14482;0;1
557039439;14795;14482;0;1
557141441;14795;14482;0;1
557243439;14795;14482;0;1
557345439;14795;14484;0;1
557447444;14797;14484;0;1
557549439;14797;14484;0;1
557651441;14798;14484;0;1
557753443;14798;14496;0;1
557855462;14809;14498;0;1
557957439;14811;14498;0;1
558059439;14811;14498;0;1
558161616;14811;14498;0;1
558263438;14811;14498;0;1
558365439;14811;14500;0;1
558467445;14813;14500;0;1
558569439;14813;14500;0;1
558671442;14814;14512;0;1
558773439;14825;14512;0;1
558875439;14825;14514;0;1
558977438;14827;14514;0;1
559079439;14827;14514;0;1
559181442;14827;14514;0;1
559283459;14827;14514;0;1
559385439;14827;14516;0;1
559487832;14829;14516;0;1
559589439;14829;14516;0;1
559691442;14830;14528;0;1
559793459;14841;14528;0;1
559895461;14841;14530;0;1
559997461;14843;14530;0;1
560099642;14843;14530;0;1
560201460;14843;14530;0;1
560303439;14843;14530;0;1
560405536;14843;14532;0;1
560507439;14845;14532;0;1
560609440;14845;14532;0;1
560711446;14846;14544;0;1
560813706;14857;14544;0;1
560915439;14857;14546;0;1
561017452;14859;14546;0;1
561119439;14859;14546;0;1
561221461;14859;14546;0;1
561323439;14859;14546;0;1
561425463;14859;14548;0;1
561527439;14861;14548;0;1
561629453;14862;14548;0;1
561731441;14862;14560;0;1
561833439;14873;14560;0;1
561935440;14873;14562;0;1
562037438;14875;14562;0;1
562139540;14875;14562;0;1
562241463;14875;14562;0;1
562343439;14875;14562;0;1
562445439;14875;14564;0;1
562547439;14877;14564;0;1
562649468;14878;14564;0;1
562751464;14878;14576;0;1
562853439;14889;14576;0;1
562955458;14889;14578;0;1
563057439;14891;14578;0;1
563159440;14891;14578;0;1
563261450;14891;14578;0;1
563363439;14891;14578;0;1
563465525;14891;14580;0;1
563567439;14893;14580;0;1
563669439;14894;14592;0;1
563771441;14905;14592;0;1
563873439;14905;14592;0;1
563975439;14905;14594;0;1
564077439;14907;14594;0;1
564179439;14907;14594;0;1
564281441;14907;14594;0;1
564383439;14907;14594;0;1
564485439;14907;14596;0;1
564587439;14909;14596;0;1
564689440;14910;14608;0;1
564792502;14921;14608;0;1
564893448;14921;14608;0;1
564995502;14921;14610;0;1
565098376;14923;14610;0;1
565199455;14923;14610;0;1
565301441;14923;14610;0;1
565403972;14923;14610;0;1
565505439;14923;14612;0;1
565607439;14925;14612;0;1
565709687;14926;14624;0;1
565811445;14937;14624;0;1
565913439;14937;14626;0;1
566015704;14939;14626;0;1
566117580;14939;14626;0;1
566219439;14939;14626;0;1
566321705;14939;14626;0;1
566423466;14939;14628;0;1
566525439;14941;14628;0;1
566627439;14942;14628;0;1
566729439;14942;14640;0;1
566831441;14953;14640;0;1
566933700;14953;14642;0;1
567035439;14955;14642;0;1
567137440;14955;14642;0;1
567239545;14955;14642;0;1
567341440;14955;14642;0;1
567443439;14955;14642;0;1
567545439;14955;14644;0;1
567647439;14958;14644;0;1
567749439;14958;14656;0;1
567851441;14969;14656;0;1
567953457;14969;14656;0;1
568055439;14969;14658;0;1
568157439;14971;14658;0;1
568259563;14971;14658;0;1
568361463;14971;14658;0;1
568463453;14971;14660;0;1
568565439;14973;14660;0;1
568667495;14974;14672;0;1
568769439;14985;14672;0;1
568871440;14985;14672;0;1
568973439;14985;14674;0;1
569075439;14987;14674;0;1
569177439;14987;14674;0;1
569279439;14987;14674;0;1
569381441;14987;14674;0;1
569483439;14987;14676;0;1
569585534;14989;14676;0;1
569687440;14990;14688;0;1
569789439;15001;14688;0;1
