timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
505755429;505564474;505566910;0;-1.1015778;12.25;-0.32433593;-0.3113177;12.463111;0.0003376165;-0.00037516764;1;0;1
506220428;506026297;506031998;0;-1.017024;12.25;-0.46942353;-0.39075476;12.463484;0.000707213;-0.00054699054;1;0;1
506735279;506545173;506546563;0;-1.0381622;12.25;-0.5045142;-0.46631622;12.463285;0.0008169102;-0.0007442795;1;0;1
507259791;507064034;507071024;0;-1.0381622;12.25;-0.55170584;-0.5053591;12.463665;0.0009768534;-0.00086474547;1;0;1
507714708;507526061;507526216;0;-1.1438551;12.25;-0.47496104;-0.53469443;12.463252;0.00072401005;-0.00095294515;1;0;1
508239336;508044509;508050677;0;-0.97738934;12.25;-0.65538454;-0.59755147;12.463592;0.0013785076;-0.0011966262;1;0;1
508753897;508563160;508565242;0;-0.93511295;12.25;-0.70921457;-0.59657276;12.463299;0.0016142927;-0.0011700806;1;0;1
509218869;509022480;509030329;0;-1.017024;12.25;-0.6442915;-0.6146124;12.463567;0.0013322401;-0.0012353361;1;0;1
509733416;509541158;509544894;0;-1.3103218;12.25;-0.3753829;-0.62245774;12.463337;0.00045224588;-0.001292922;1;0;1
510257858;510059882;510069354;0;-1.017024;12.25;-0.685799;-0.623617;12.463739;0.0015094035;-0.0012879412;1;0;1
510712928;510521962;510524546;0;-1.1438551;12.25;-0.55296564;-0.64644533;12.463387;0.0009813416;-0.0013792769;1;0;1
511237391;511040820;511049006;0;-0.9139738;12.25;-0.77911735;-0.6702041;12.463776;0.0019481218;-0.0014701793;1;0;1
511751919;511559672;511563571;0;-1.0593014;12.25;-0.632447;-0.6145506;12.463521;0.0012837119;-0.0012442565;1;0;1
512217141;512021853;512028658;0;-1.1227169;12.25;-0.5574584;-0.6329845;12.463777;0.0009973217;-0.001317536;1;0;1
512731795;512540493;512543222;0;-1.331461;12.25;-0.3329171;-0.606634;12.463517;0.00035570632;-0.0012320633;1;0;1
513256222;513059279;513067682;0;-1.0381622;12.25;-0.61582434;-0.6358956;12.463937;0.0012170781;-0.0013437166;1;0;1
513711370;513518506;513522874;0;-1.1438551;12.25;-0.50502884;-0.6407079;12.4636545;0.0008185533;-0.0013733401;1;0;1
514225932;514037279;514037438;0;-1.0593014;12.25;-0.5672561;-0.6371708;12.463488;0.0010327109;-0.0013386623;1;0;1
514750314;514555991;514561898;0;-1.204629;12.25;-0.4130671;-0.5733908;12.464006;0.00054757495;-0.0011015958;1;0;1
515264964;515074758;515076462;0;-1.2891827;12.25;-0.32477725;-0.5413263;12.463916;0.00033851404;-0.0009789969;1;0;1
515730075;515536605;515541549;0;-1.1227169;12.25;-0.4962883;-0.5564499;12.464414;0.0007904169;-0.0010365435;1;0;1
516244649;516055306;516056113;0;-1.1834898;12.25;-0.4511236;-0.53734803;12.464445;0.0006530977;-0.0009705336;1;0;1
516769068;516573977;516580572;0;-1.3499565;12.25;-0.28428578;-0.5336616;12.465042;0.0002593442;-0.00095966324;1;0;1
517234158;517036099;517045661;0;-0.8294201;12.25;-0.79661906;-0.5467998;12.465318;0.0020363764;-0.0010406502;1;0;1
517748575;517554694;517560222;0;-1.204629;12.25;-0.37196553;-0.55349725;12.464972;0.0004439909;-0.0010369912;1;0;1
518263135;518073418;518074786;0;-0.9562502;12.25;-0.5790372;-0.5809939;12.464587;0.0010759572;-0.0011097015;1;0;1
518728519;518532698;518539872;0;-1.0804405;12.25;-0.43248296;-0.51559675;12.464746;0.00060022564;-0.0009012598;1;0;1
519243138;519051710;519054436;0;-1.3499565;12.25;-0.14257526;-0.43157256;12.464398;6.523445e-05;-0.00066176144;1;0;1
519767465;519570396;519578895;0;-1.3103218;12.25;-0.18289804;-0.3576564;12.464742;0.00010734822;-0.0004601971;1;0;1
520222579;520032327;520034086;0;-1.017024;12.25;-0.47727287;-0.32654163;12.464364;0.00073101005;-0.00040156386;1;0;1
520747104;520551316;520558545;0;-1.1834898;12.25;-0.30531073;-0.29119894;12.464788;0.00029912946;-0.0003060362;1;0;1
521261666;521069948;521073108;0;-1.1649942;12.25;-0.31188166;-0.29309267;12.464609;0.0003121483;-0.00029380157;1;0;1
521726548;521532094;521538194;0;-1.3103218;12.25;-0.16146958;-0.2392914;12.465002;8.366601e-05;-0.0002114386;1;0;1
522241277;522050758;522052757;0;-1.1227169;12.25;-0.3307991;-0.29644126;12.464913;0.0003511554;-0.00032646916;1;0;1
522765833;522569495;522577216;0;-1.1649942;12.25;-0.26522517;-0.30326968;12.46551;0.00022572486;-0.00034206052;1;0;1
523221011;523028693;523032406;0;-1.0593014;12.25;-0.3493985;-0.3150608;12.465377;0.00039173884;-0.00034860137;1;0;1
523745396;523547343;523556865;0;-1.0804405;12.25;-0.30559063;-0.28578562;12.466093;0.00029964684;-0.00028784765;1;0;1
524259931;524066073;524071428;0;-1.2257681;12.25;-0.14730215;-0.23613866;12.46624;6.962139e-05;-0.00020217091;1;0;1
524724982;524528107;524536514;0;-1.204629;12.25;-0.16805577;-0.23669894;12.466993;9.061605e-05;-0.00019623693;1;0;1
525239996;525046739;525051077;0;-1.0593014;12.25;-0.3225597;-0.2478504;12.467391;0.0003338141;-0.0002094016;1;0;1
525754004;525565522;525565639;0;-1.0381622;12.25;-0.34832942;-0.2555535;12.467926;0.00038926568;-0.00025422222;1;0;1
526219229;526027486;526030725;0;-1.1227169;12.25;-0.29916418;-0.31281847;12.469168;0.00028710562;-0.0003506897;1;0;1
526743815;526546183;526555183;0;-1.204629;12.25;-0.28572798;-0.2864414;12.470763;0.000261862;-0.00028154225;1;0;1
527258233;527064933;527069746;0;-1.2469053;12.25;-0.3006097;-0.3395375;12.471804;0.00028982558;-0.00040420025;1;0;1
527713462;527524275;527524936;0;-1.0593014;12.25;-0.5352025;-0.41638434;12.472725;0.00091861794;-0.00060161157;1;0;1
528237911;528042904;528049394;0;-1.1649942;12.25;-0.49637723;-0.46805578;12.474741;0.0007900456;-0.00074859284;1;0;1
528752306;528561592;528563956;0;-1.2680445;12.25;-0.4658593;-0.5297441;12.476223;0.00069580314;-0.0009375564;1;0;1
529217926;529023586;529029041;0;-1.1649942;12.25;-0.64192975;-0.6227199;12.478262;0.0013209333;-0.0012975818;1;0;1
529732148;529542171;529543604;0;-1.1834898;12.25;-0.6948885;-0.6352779;12.479819;0.0015476826;-0.0013465541;1;0;1
530256409;530060991;530068062;0;-1.0381622;12.25;-0.8885995;-0.79785925;12.482193;0.0025303538;-0.0021357804;1;0;1
530711853;530523008;530523251;0;-1.1649942;12.25;-0.80826867;-0.81972545;12.483374;0.0020933386;-0.0022074326;1;0;1
531236572;531041677;531047709;0;-0.9139738;12.25;-1.100364;-0.86433774;12.485671;0.0038790093;-0.0024404186;1;0;1
531754443;531560335;531562271;0;-1.3103218;12.25;-0.70602393;-0.8804768;12.486913;0.0015967751;-0.0025229983;1;0;1
532215861;532019766;532027356;0;-1.2680445;12.25;-0.7412846;-0.89167166;12.488354;0.001760049;-0.0025967392;1;0;1
532730712;532538728;532541919;0;-0.97738934;12.25;-1.0241151;-0.9122662;12.489163;0.0033591094;-0.0026976068;1;0;1
533255248;533057679;533066376;0;-1.2469053;12.25;-0.7345325;-0.88008034;12.4905405;0.001727829;-0.00250612;1;0;1
533769598;533576268;533580938;0;-1.2257681;12.25;-0.716429;-0.87817276;12.490831;0.0016436712;-0.0025235368;1;0;1
534234555;534038193;534046023;0;-1.1834898;12.25;-0.72876835;-0.84958506;12.491455;0.0017006932;-0.0023503883;1;0;1
534749183;534556989;534560585;0;-1.017024;12.25;-0.8548993;-0.834807;12.491278;0.002340362;-0.0022666543;1;0;1
535214019;535018895;535025669;0;-0.8294201;12.25;-1.0441567;-0.80201656;12.491538;0.0034912054;-0.0021249917;1;0;1
535728829;535537699;535540231;0;-1.2257681;12.25;-0.6151296;-0.76048183;12.490546;0.0012117466;-0.0018969203;1;0;1
536253176;536056481;536064688;0;-0.97738934;12.25;-0.8251648;-0.7519761;12.490216;0.002180577;-0.0018513241;1;0;1
536768164;536575137;536579250;0;-1.1227169;12.25;-0.6319777;-0.6988072;12.488884;0.001279204;-0.0016269109;1;0;1
537233267;537034440;537044335;0;-1.1015778;12.25;-0.61882377;-0.64391935;12.488284;0.0012265668;-0.0013661629;1;0;1
