timestamp;timestamp_sample;baro_device_id;baro_alt_meter;baro_pressure_pa;ambient_temperature;rho;temperature_source;calibration_count
487725224;487702998;4028193;11.245712;101190.0;15.0;1.2231671;0;0
487898200;487875978;4028193;11.309128;101189.25;15.0;1.223158;0;0
488125228;488105717;4028193;11.536367;101186.5;15.0;1.2231247;0;0
488298159;488278614;4028193;11.412179;101188.0;15.0;1.2231429;0;0
488535847;488510913;4028193;11.536367;101186.5;15.0;1.2231247;0;0
488708643;488683721;4028193;11.245712;101190.0;15.0;1.2231671;0;0
488935621;488913412;4028193;11.266851;101189.75;15.0;1.2231641;0;0
489108577;489086351;4028193;11.203435;101190.5;15.0;1.2231731;0;0
489335421;489315914;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
489508216;489488679;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
489681372;489661811;4028193;11.182296;101190.75;15.0;1.2231761;0;0
489919293;489894362;4028193;11.412179;101188.0;15.0;1.2231429;0;0
490092303;490067371;4028193;11.330266;101189.0;15.0;1.2231549;0;0
490319332;490297133;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
490492288;490470025;4028193;11.454455;101187.5;15.0;1.2231368;0;0
490719230;490699731;4028193;11.496733;101187.0;15.0;1.2231308;0;0
490892267;490872762;4028193;11.309128;101189.25;15.0;1.223158;0;0
491129995;491105090;4028193;11.266851;101189.75;15.0;1.2231641;0;0
491302925;491278006;4028193;11.309128;101189.25;15.0;1.223158;0;0
491529871;491507665;4028193;11.369901;101188.5;15.0;1.223149;0;0
491702614;491680417;4028193;11.287989;101189.5;15.0;1.223161;0;0
491929536;491910008;4028193;11.475594;101187.25;15.0;1.2231338;0;0
492102375;492082874;4028193;11.182296;101190.75;15.0;1.2231761;0;0
492275192;492255675;4028193;11.203435;101190.5;15.0;1.2231731;0;0
492513081;492488158;4028193;11.245712;101190.0;15.0;1.2231671;0;0
492686018;492661086;4028193;11.454455;101187.5;15.0;1.2231368;0;0
492913005;492890789;4028193;11.515228;101186.75;15.0;1.2231278;0;0
493086006;493063753;4028193;11.182296;101190.75;15.0;1.2231761;0;0
493313015;493293485;4028193;11.330266;101189.0;15.0;1.2231549;0;0
493485932;493466429;4028193;11.412179;101188.0;15.0;1.2231429;0;0
493723765;493698844;4028193;11.369901;101188.5;15.0;1.223149;0;0
493896721;493871805;4028193;11.433316;101187.75;15.0;1.2231399;0;0
494123535;494101337;4028193;11.245712;101190.0;15.0;1.2231671;0;0
494296485;494274271;4028193;11.266851;101189.75;15.0;1.2231641;0;0
494523325;494503820;4028193;11.412179;101188.0;15.0;1.2231429;0;0
494696237;494676685;4028193;11.309128;101189.25;15.0;1.223158;0;0
494933949;494909050;4028193;11.224573;101190.25;15.0;1.22317;0;0
495106840;495081937;4028193;11.203435;101190.5;15.0;1.2231731;0;0
495333785;495311555;4028193;11.496733;101187.0;15.0;1.2231308;0;0
495506723;495484490;4028193;11.64206;101185.25;15.0;1.2231096;0;0
495733542;495714037;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
495906478;495886922;4028193;11.224573;101190.25;15.0;1.22317;0;0
496079454;496059908;4028193;11.557507;101186.25;15.0;1.2231218;0;0
496317133;496292226;4028193;11.39104;101188.25;15.0;1.223146;0;0
496490042;496465084;4028193;11.100385;101191.75;15.0;1.2231882;0;0
496717156;496694943;4028193;11.142661;101191.25;15.0;1.2231822;0;0
496890079;496867803;4028193;11.454455;101187.5;15.0;1.2231368;0;0
497117032;497097506;4028193;11.412179;101188.0;15.0;1.2231429;0;0
497289982;497270474;4028193;11.203435;101190.5;15.0;1.2231731;0;0
497527723;497502819;4028193;11.454455;101187.5;15.0;1.2231368;0;0
497700607;497675701;4028193;11.620921;101185.5;15.0;1.2231127;0;0
497927375;497905158;4028193;11.454455;101187.5;15.0;1.2231368;0;0
498100303;498078086;4028193;11.475594;101187.25;15.0;1.2231338;0;0
498327172;498307659;4028193;11.39104;101188.25;15.0;1.223146;0;0
498500044;498480543;4028193;11.433316;101187.75;15.0;1.2231399;0;0
498672935;498653422;4028193;11.369901;101188.5;15.0;1.223149;0;0
498910618;498885713;4028193;11.496733;101187.0;15.0;1.2231308;0;0
499083542;499058622;4028193;11.475594;101187.25;15.0;1.2231338;0;0
499310524;499288316;4028193;11.330266;101189.0;15.0;1.2231549;0;0
499483374;499461155;4028193;11.330266;101189.0;15.0;1.2231549;0;0
499710300;499690772;4028193;11.330266;101189.0;15.0;1.2231549;0;0
499883305;499863777;4028193;11.412179;101188.0;15.0;1.2231429;0;0
500121081;500096133;4028193;11.266851;101189.75;15.0;1.2231641;0;0
500293995;500269053;4028193;11.203435;101190.5;15.0;1.2231731;0;0
500520907;500498647;4028193;11.39104;101188.25;15.0;1.223146;0;0
500693769;500671549;4028193;11.224573;101190.25;15.0;1.22317;0;0
500920765;500901238;4028193;11.496733;101187.0;15.0;1.2231308;0;0
501093544;501074045;4028193;11.121524;101191.5;15.0;1.2231852;0;0
501331389;501306452;4028193;11.475594;101187.25;15.0;1.2231338;0;0
501504381;501479438;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
501731196;501708952;4028193;11.496733;101187.0;15.0;1.2231308;0;0
501904131;501881877;4028193;11.454455;101187.5;15.0;1.2231368;0;0
502131064;502111480;4028193;11.369901;101188.5;15.0;1.223149;0;0
502303933;502284416;4028193;11.599783;101185.75;15.0;1.2231157;0;0
502476748;502457243;4028193;11.369901;101188.5;15.0;1.223149;0;0
502714521;502689563;4028193;11.663199;101185.0;15.0;1.2231066;0;0
502887366;502862456;4028193;11.475594;101187.25;15.0;1.2231338;0;0
503114330;503092126;4028193;11.39104;101188.25;15.0;1.223146;0;0
503287224;503264921;4028193;11.496733;101187.0;15.0;1.2231308;0;0
503514366;503494784;4028193;11.39104;101188.25;15.0;1.223146;0;0
503687194;503667694;4028193;11.369901;101188.5;15.0;1.223149;0;0
503925022;503900091;4028193;11.309128;101189.25;15.0;1.223158;0;0
504098020;504073102;4028193;11.433316;101187.75;15.0;1.2231399;0;0
504324839;504302601;4028193;11.496733;101187.0;15.0;1.2231308;0;0
504497736;504475530;4028193;11.412179;101188.0;15.0;1.2231429;0;0
504724633;504705130;4028193;11.309128;101189.25;15.0;1.223158;0;0
504897488;504877966;4028193;11.578644;101186.0;15.0;1.2231187;0;0
505135197;505110270;4028193;11.475594;101187.25;15.0;1.2231338;0;0
505308078;505283167;4028193;11.599783;101185.75;15.0;1.2231157;0;0
505534940;505512730;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
505707766;505685546;4028193;11.369901;101188.5;15.0;1.223149;0;0
505934580;505915076;4028193;11.245712;101190.0;15.0;1.2231671;0;0
506107519;506088010;4028193;11.475594;101187.25;15.0;1.2231338;0;0
506280481;506260944;4028193;11.266851;101189.75;15.0;1.2231641;0;0
506518245;506493306;4028193;11.39104;101188.25;15.0;1.223146;0;0
506691151;506666229;4028193;11.454455;101187.5;15.0;1.2231368;0;0
506918144;506895931;4028193;11.266851;101189.75;15.0;1.2231641;0;0
507091207;507068981;4028193;11.369901;101188.5;15.0;1.223149;0;0
507318158;507298652;4028193;11.3487625;101188.75;15.0;1.2231519;0;0
507491079;507471543;4028193;11.496733;101187.0;15.0;1.2231308;0;0
507728775;507703880;4028193;11.330266;101189.0;15.0;1.2231549;0;0
507901542;507876645;4028193;11.369901;101188.5;15.0;1.223149;0;0
508128462;508106209;4028193;11.39104;101188.25;15.0;1.223146;0;0
508301355;508279141;4028193;11.433316;101187.75;15.0;1.2231399;0;0
508528221;508508664;4028193;11.433316;101187.75;15.0;1.2231399;0;0
508701099;508681543;4028193;11.245712;101190.0;15.0;1.2231671;0;0
