timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
718203455;0.13598977;1.1176537;0.023595639;4451;0;1.5325526;-2.0966582;-10.276036;4366;0;0;2;1
718207954;0.04741966;0.9393298;-0.07188647;4499;0;3.4292202;-1.723552;-5.4493885;4366;0;0;2;1
718212453;0.1377519;0.6144774;-0.018513637;4499;0;1.290857;-0.7597801;-10.608551;4366;0;0;2;1
718216951;0.1517723;0.8547352;-0.016683808;4498;0;1.3849274;-2.5461752;-10.783351;4366;0;0;2;1
718221497;-0.08395199;0.74508595;-0.113909066;4546;0;2.1176388;-2.4012532;-6.5711265;4365;0;0;2;1
718225949;0.1516595;0.5088809;0.030519161;4452;0;3.337122;0.3588427;-9.752178;4365;0;0;2;1
718230447;-0.08831667;0.52439386;-0.10305267;4498;0;1.7261095;-3.9098604;-7.4777484;5820;0;0;2;1
718234946;0.01631353;0.4606004;-0.0906341;4499;0;2.4242191;-0.75979596;-13.058828;4366;0;0;2;1
718239444;-0.30059358;0.32317576;-0.022235053;4498;0;3.925982;-2.970064;-4.930176;4365;0;0;2;1
718243990;-0.08145415;0.21598758;-0.07914284;4546;0;2.3845646;-0.6003873;-12.271123;4366;0;0;2;1
718248441;-0.24361795;0.16456155;-0.061845895;4451;0;2.9596822;-3.1653774;-8.759116;4366;0;0;2;1
718252940;-0.2776651;0.060542475;-0.097372755;4499;0;3.804869;-2.0738196;-5.6403446;4365;0;0;2;1
718257439;-0.3233606;-0.15480901;-0.020121533;4499;0;3.692169;-1.2783182;-12.591088;4366;0;0;2;1
718261937;-0.5037853;0.04151459;-0.07221765;4498;0;2.775408;-1.8807181;-4.4805427;4365;0;0;2;1
718266483;-0.19374989;-0.20746395;-0.099986136;4546;0;4.585449;-1.1670973;-12.227991;4366;0;0;2;1
718270934;-0.49727905;-0.28825054;-0.03177163;4451;0;3.3162408;-4.1538615;-6.041652;4365;0;0;2;1
718275433;-0.5129506;-0.4067982;-0.07567851;4499;0;1.7750819;-0.82335246;-12.444622;4366;0;0;2;1
718279932;-0.4723037;-0.26066557;0.013776052;4499;0;2.7259421;-1.5856118;-6.478068;5824;0;0;2;1
718284430;-0.41849047;-0.64292663;-0.14013515;4498;0;2.4587855;-1.8389618;-10.409626;4362;0;0;2;1
718288976;-0.5219274;-0.5301903;0.022700869;4546;0;0.8355111;-2.012951;-9.319353;4365;0;0;2;1
718293427;-0.7273528;-0.6026148;-0.049836963;4451;0;2.6835294;-0.2351552;-7.669997;4365;0;0;2;1
718297926;-0.40845132;-0.7966212;0.0006049178;4499;0;1.6060406;-0.010569399;-11.216636;4365;0;0;2;1
718302425;-0.6067006;-0.6827141;-0.046641883;4499;0;2.1092863;-3.182056;-8.2646055;4365;0;0;2;1
718306923;-0.5866342;-0.8831866;-0.025252648;4498;0;1.8233194;0.9110186;-11.03297;4366;0;0;2;1
718311469;-0.66001385;-0.9777001;0.038360167;4546;0;0.98588175;-1.8298919;-4.8487234;4364;0;0;2;1
718315921;-0.6930365;-0.8407572;-0.043736923;4452;0;2.3349397;-0.19807726;-14.821493;4366;0;0;2;1
718320419;-0.58925956;-0.98287785;0.0007151409;4498;0;0.674723;-0.40936658;-4.9028616;4365;0;0;2;1
718324918;-0.64264745;-0.920646;0.015972907;4499;0;4.111726;-1.0535738;-12.374229;4364;0;0;2;1
718329416;-0.5408814;-1.2458383;-0.008996952;4498;0;-1.0772519;-1.0037293;-9.253731;5821;0;0;2;1
718333962;-0.5971505;-0.6020057;0.03986673;4546;0;2.3640413;-0.2918263;-10.748095;4365;0;0;2;1
718338413;-0.53395927;-1.1961396;-0.06517229;4451;0;1.6942402;-0.14863773;-5.2723656;4369;0;0;2;1
718342912;-0.53033996;-0.8982043;0.112288505;4499;0;-0.2615149;-1.9135863;-14.260759;4362;0;0;2;1
718347411;-0.62444526;-0.8743223;-0.04463939;4499;0;0.44583535;-0.87499046;-9.692092;4365;0;0;2;1
