timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
824865566;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
825873281;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
826880837;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
827888681;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
828896333;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
829903799;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
830911585;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
831919170;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
832926891;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
833934560;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
834942700;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
835950143;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
836962536;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
837965391;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
838973534;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
839980836;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
840988866;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
841996081;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
843004027;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
844011684;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
845019234;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
846026990;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
847034826;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
848042398;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
849050071;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
850057662;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
851065383;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
852072867;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
853080732;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
854088495;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
855095995;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
856103837;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
857111476;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
858119006;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
859126705;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
860134525;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
861142088;392392470;7;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
