timestamp;timestamp_sample;device_id;pressure;temperature;error_count
859051131;859050548;4028193;101182.0;35.46;0
860045167;860044584;4028193;101186.0;35.46;0
861050065;861049481;4028193;101185.0;35.46;0
862044222;862043639;4028193;101185.0;35.46;0
863038524;863037941;4028193;101183.0;35.46;0
864054222;864053640;4028193;101183.0;35.46;0
865048375;865047792;4028193;101182.0;35.46;0
866053543;866052960;4028193;101184.0;35.45;0
867047757;867047174;4028193;101180.0;35.46;0
868052817;868052234;4028193;101179.0;35.46;0
869046933;869046350;4028193;101187.0;35.46;0
870041114;870040532;4028193;101181.0;35.45;0
871035849;871035266;4028193;101181.0;35.45;0
872051922;872051339;4028193;101185.0;35.45;0
873046316;873045733;4028193;101186.0;35.45;0
874051348;874050765;4028193;101180.0;35.45;0
875056166;875055572;4028193;101186.0;35.45;0
876050567;876049941;4028193;101180.0;35.45;0
877045021;877044439;4028193;101177.0;35.45;0
878039134;878038551;4028193;101181.0;35.45;0
879055023;879054440;4028193;101179.0;35.45;0
880049498;880048915;4028193;101183.0;35.45;0
881054534;881053937;4028193;101183.0;35.45;0
882048753;882048171;4028193;101177.0;35.45;0
883053856;883053269;4028193;101178.0;35.45;0
884048347;884047764;4028193;101179.0;35.45;0
885042550;885041967;4028193;101181.0;35.44;0
886036854;886036271;4028193;101184.0;35.44;0
887052831;887052244;4028193;101182.0;35.44;0
888047125;888046542;4028193;101180.0;35.44;0
889052375;889051793;4028193;101176.0;35.44;0
890046610;890046027;4028193;101184.0;35.44;0
891051915;891051331;4028193;101179.0;35.44;0
892046335;892045752;4028193;101175.0;35.43;0
893040503;893039920;4028193;101183.0;35.43;0
894034702;894034119;4028193;101187.0;35.43;0
895050664;895050035;4028193;101180.0;35.42;0
896055832;896055235;4028193;101180.0;35.42;0
897050335;897049752;4028193;101177.0;35.42;0
898044550;898043953;4028193;101178.0;35.41;0
899049774;899049192;4028193;101180.0;35.41;0
900044117;900043534;4028193;101180.0;35.41;0
901038058;901037475;4028193;101177.0;35.41;0
902053962;902053379;4028193;101181.0;35.399998;0
903048121;903047538;4028193;101181.0;35.41;0
904053123;904052527;4028193;101180.0;35.399998;0
905047456;905046873;4028193;101182.0;35.41;0
906052324;906051742;4028193;101178.0;35.41;0
907046741;907046158;4028193;101182.0;35.399998;0
908040968;908040386;4028193;101183.0;35.399998;0
909035093;909034501;4028193;101186.0;35.399998;0
910051187;910050604;4028193;101187.0;35.399998;0
911056191;911055608;4028193;101180.0;35.399998;0
912050123;912049527;4028193;101182.0;35.399998;0
913055346;913054764;4028193;101184.0;35.399998;0
914049429;914048846;4028193;101178.0;35.399998;0
915043734;915043151;4028193;101178.0;35.399998;0
916037907;916037324;4028193;101182.0;35.399998;0
917053647;917053063;4028193;101182.0;35.399998;0
918047932;918047349;4028193;101178.0;35.39;0
919052971;919052388;4028193;101183.0;35.39;0
920047111;920046528;4028193;101180.0;35.399998;0
921052196;921051613;4028193;101181.0;35.39;0
922046442;922045860;4028193;101176.0;35.39;0
923040746;923040163;4028193;101180.0;35.39;0
924056405;924055823;4028193;101182.0;35.39;0
925050726;925050143;4028193;101184.0;35.39;0
926045211;926044629;4028193;101182.0;35.39;0
927050160;927049578;4028193;101181.0;35.39;0
928054906;928054324;4028193;101174.0;35.39;0
929049198;929048616;4028193;101178.0;35.39;0
930043518;930042930;4028193;101172.0;35.38;0
931037721;931037138;4028193;101182.0;35.39;0
932053542;932052959;4028193;101181.0;35.39;0
933047755;933047172;4028193;101181.0;35.39;0
934052867;934052284;4028193;101182.0;35.39;0
935047112;935046529;4028193;101181.0;35.39;0
936052203;936051597;4028193;101181.0;35.39;0
937046576;937045993;4028193;101181.0;35.39;0
938040738;938040155;4028193;101180.0;35.39;0
939056560;939055959;4028193;101183.0;35.39;0
940050820;940050237;4028193;101181.0;35.39;0
941055754;941055172;4028193;101185.0;35.39;0
942049906;942049323;4028193;101177.0;35.38;0
943043992;943043409;4028193;101183.0;35.38;0
944049144;944048561;4028193;101178.0;35.38;0
945043514;945042930;4028193;101184.0;35.38;0
946037751;946037168;4028193;101179.0;35.38;0
947053326;947052743;4028193;101180.0;35.38;0
