timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
851551513;0;0;0;0;0
852057492;0;0;0;0;0
852563494;0;0;0;0;0
853069511;0;0;0;0;0
853575754;0;0;0;0;0
854081501;0;0;0;0;0
854587515;0;0;0;0;0
855093523;0;0;0;0;0
855600034;0;0;0;0;0
856105526;0;0;0;0;0
856612216;0;0;0;0;0
857117491;0;0;0;0;0
857623510;0;0;0;0;0
858129492;0;0;0;0;0
858635492;0;0;0;0;0
859141492;0;0;0;0;0
859647493;0;0;0;0;0
860153624;0;0;0;0;0
860659515;0;0;0;0;0
861165492;0;0;0;0;0
861671492;0;0;0;0;0
862178493;0;0;0;0;0
862684490;0;0;0;0;0
863190493;0;0;0;0;0
863697511;0;0;0;0;0
864203511;0;0;0;0;0
864709512;0;0;0;0;0
865215490;0;0;0;0;0
865722300;0;0;0;0;0
866227492;0;0;0;0;0
866733730;0;0;0;0;0
867239492;0;0;0;0;0
867745491;0;0;0;0;0
868251493;0;0;0;0;0
868757494;0;0;0;0;0
869263527;0;0;0;0;0
869769524;0;0;0;0;0
870275500;0;0;0;0;0
870781615;0;0;0;0;0
871287492;0;0;0;0;0
871793492;0;0;0;0;0
872299492;0;0;0;0;0
872805491;0;0;0;0;0
873311527;0;0;0;0;0
873817527;0;0;0;0;0
874323492;0;0;0;0;0
874831492;0;0;0;0;0
875337526;0;0;0;0;0
875843770;0;0;0;0;0
876349492;0;0;0;0;0
876855561;0;0;0;0;0
877361512;0;0;0;0;0
877867954;0;0;0;0;0
878373508;0;0;0;0;0
878879491;0;0;0;0;0
879385511;0;0;0;0;0
879891511;0;0;0;0;0
880397510;0;0;0;0;0
880903491;0;0;0;0;0
881409491;0;0;0;0;0
881915493;0;0;0;0;0
882421491;0;0;0;0;0
882927492;0;0;0;0;0
883433505;0;0;0;0;0
883939540;0;0;0;0;0
884445494;0;0;0;0;0
884951640;0;0;0;0;0
885457513;0;0;0;0;0
885963547;0;0;0;0;0
886469546;0;0;0;0;0
886975492;0;0;0;0;0
887481490;0;0;0;0;0
887987503;0;0;0;0;0
888494492;0;0;0;0;0
889000511;0;0;0;0;0
889507491;0;0;0;0;0
890013492;0;0;0;0;0
890519492;0;0;0;0;0
891025491;0;0;0;0;0
891531509;0;0;0;0;0
892037513;0;0;0;0;0
892543492;0;0;0;0;0
893049492;0;0;0;0;0
893555491;0;0;0;0;0
894061494;0;0;0;0;0
894567493;0;0;0;0;0
895073492;0;0;0;0;0
895579491;0;0;0;0;0
896085492;0;0;0;0;0
896591491;0;0;0;0;0
897097556;0;0;0;0;0
897603492;0;0;0;0;0
898109493;0;0;0;0;0
898615658;0;0;0;0;0
899121521;0;0;0;0;0
899627491;0;0;0;0;0
900133510;0;0;0;0;0
900641520;0;0;0;0;0
901147543;0;0;0;0;0
901653512;0;0;0;0;0
902159560;0;0;0;0;0
902665544;0;0;0;0;0
903172509;0;0;0;0;0
903678491;0;0;0;0;0
904185030;0;0;0;0;0
904690504;0;0;0;0;0
905196656;0;0;0;0;0
905702538;0;0;0;0;0
906208492;0;0;0;0;0
906714493;0;0;0;0;0
907220542;0;0;0;0;0
907726491;0;0;0;0;0
908232511;0;0;0;0;0
908738511;0;0;0;0;0
909244515;0;0;0;0;0
909750571;0;0;0;0;0
910256494;0;0;0;0;0
910762492;0;0;0;0;0
911268491;0;0;0;0;0
911774532;0;0;0;0;0
912280513;0;0;0;0;0
912786634;0;0;0;0;0
913292509;0;0;0;0;0
913798492;0;0;0;0;0
914304492;0;0;0;0;0
914811501;0;0;0;0;0
915317492;0;0;0;0;0
915823491;0;0;0;0;0
916329493;0;0;0;0;0
916835491;0;0;0;0;0
917341492;0;0;0;0;0
917847525;0;0;0;0;0
918353493;0;0;0;0;0
918859532;0;0;0;0;0
919365553;0;0;0;0;0
919871819;0;0;0;0;0
920377492;0;0;0;0;0
920883645;0;0;0;0;0
921389543;0;0;0;0;0
921895491;0;0;0;0;0
922401511;0;0;0;0;0
922907885;0;0;0;0;0
923413493;0;0;0;0;0
923919491;0;0;0;0;0
924425493;0;0;0;0;0
924931491;0;0;0;0;0
925437491;0;0;0;0;0
925943491;0;0;0;0;0
926451505;0;0;0;0;0
926957502;0;0;0;0;0
