timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
916636907;0;0;0;0;0;0;0;0;0;1;1;0
917644714;0;0;0;0;0;0;0;0;0;1;1;0
918652382;0;0;0;0;0;0;0;0;0;0;1;0
919659971;0;0;0;0;0;0;0;0;0;0;1;0
920667636;0;0;0;0;0;0;0;0;0;1;1;0
921675111;0;0;0;0;0;0;0;0;0;1;1;0
922683026;0;0;0;0;0;0;0;0;0;1;1;0
923690645;0;0;0;0;0;0;0;0;0;0;1;0
924698232;0;0;0;0;0;0;0;0;0;1;1;0
925705907;0;0;0;0;0;0;0;0;0;1;1;0
926713521;0;0;0;0;0;0;0;0;0;1;1;0
927721278;0;0;0;0;0;0;0;0;0;0;1;0
928729151;0;0;0;0;0;0;0;0;0;1;1;0
929736634;0;0;0;0;0;0;0;0;0;0;1;0
930744457;0;0;0;0;0;0;0;0;0;0;1;0
931752128;0;0;0;0;0;0;0;0;0;0;1;0
932759864;0;0;0;0;0;0;0;0;0;0;1;0
933767490;0;0;0;0;0;0;0;0;0;0;1;0
934775064;0;0;0;0;0;0;0;0;0;0;1;0
935782915;0;0;0;0;0;0;0;0;0;0;1;0
936790351;0;0;0;0;0;0;0;0;0;0;1;0
937798254;0;0;0;0;0;0;0;0;0;0;1;0
938810457;0;0;0;0;0;0;0;0;0;0;1;0
939813628;0;0;0;0;0;0;0;0;0;0;1;0
940821318;0;0;0;0;0;0;0;0;0;0;1;0
941828958;0;0;0;0;0;0;0;0;0;0;1;0
942836664;0;0;0;0;0;0;0;0;0;1;1;0
943844222;0;0;0;0;0;0;0;0;0;1;1;0
944852041;0;0;0;0;0;0;0;0;0;1;1;0
945859782;0;0;0;0;0;0;0;0;0;1;1;0
946867339;0;0;0;0;0;0;0;0;0;1;1;0
947875101;0;0;0;0;0;0;0;0;0;1;1;0
948882928;0;0;0;0;0;0;0;0;0;1;1;0
949890331;0;0;0;0;0;0;0;0;0;1;1;0
950898369;0;0;0;0;0;0;0;0;0;1;1;0
951905663;0;0;0;0;0;0;0;0;0;1;1;0
952913603;0;0;0;0;0;0;0;0;0;1;1;0
953920964;0;0;0;0;0;0;0;0;0;1;1;0
954929010;0;0;0;0;0;0;0;0;0;0;1;0
955936428;0;0;0;0;0;0;0;0;0;1;1;0
956944283;0;0;0;0;0;0;0;0;0;1;1;0
957951945;0;0;0;0;0;0;0;0;0;0;1;0
958959543;0;0;0;0;0;0;0;0;0;0;1;0
959967125;0;0;0;0;0;0;0;0;0;1;1;0
960974971;0;0;0;0;0;0;0;0;0;0;1;0
961982435;0;0;0;0;0;0;0;0;0;1;1;0
962990164;0;0;0;0;0;0;0;0;0;1;1;0
963997957;0;0;0;0;0;0;0;0;0;0;1;0
965005714;0;0;0;0;0;0;0;0;0;1;1;0
966013194;0;0;0;0;0;0;0;0;0;0;1;0
967021007;0;0;0;0;0;0;0;0;0;1;1;0
968028775;0;0;0;0;0;0;0;0;0;0;1;0
969036429;0;0;0;0;0;0;0;0;0;0;1;0
970044184;0;0;0;0;0;0;0;0;0;0;1;0
971051697;0;0;0;0;0;0;0;0;0;0;1;0
972059410;0;0;0;0;0;0;0;0;0;1;1;0
973067044;0;0;0;0;0;0;0;0;0;1;1;0
974074748;0;0;0;0;0;0;0;0;0;1;1;0
975082663;0;0;0;0;0;0;0;0;0;1;1;0
976090068;0;0;0;0;0;0;0;0;0;1;1;0
977097788;0;0;0;0;0;0;0;0;0;0;1;0
978105598;0;0;0;0;0;0;0;0;0;0;1;0
979113109;0;0;0;0;0;0;0;0;0;1;1;0
980120906;0;0;0;0;0;0;0;0;0;1;1;0
981128614;0;0;0;0;0;0;0;0;0;0;1;0
982136124;0;0;0;0;0;0;0;0;0;0;1;0
983143868;0;0;0;0;0;0;0;0;0;0;1;0
984151555;0;0;0;0;0;0;0;0;0;0;1;0
985159266;0;0;0;0;0;0;0;0;0;0;1;0
986167035;0;0;0;0;0;0;0;0;0;0;1;0
987174749;0;0;0;0;0;0;0;0;0;0;1;0
988182684;0;0;0;0;0;0;0;0;0;0;1;0
989189936;0;0;0;0;0;0;0;0;0;0;1;0
990198066;0;0;0;0;0;0;0;0;0;0;1;0
991205504;0;0;0;0;0;0;0;0;0;0;1;0
992213354;0;0;0;0;0;0;0;0;0;1;1;0
993220785;0;0;0;0;0;0;0;0;0;1;1;0
994228801;0;0;0;0;0;0;0;0;0;0;1;0
995235998;0;0;0;0;0;0;0;0;0;1;1;0
996243797;0;0;0;0;0;0;0;0;0;1;1;0
997251401;0;0;0;0;0;0;0;0;0;1;1;0
998259057;0;0;0;0;0;0;0;0;0;1;1;0
999266738;0;0;0;0;0;0;0;0;0;1;1;0
1000274610;0;0;0;0;0;0;0;0;0;1;1;0
1001282098;0;0;0;0;0;0;0;0;0;1;1;0
1002289776;0;0;0;0;0;0;0;0;0;0;1;0
1003297544;0;0;0;0;0;0;0;0;0;0;1;0
1004305335;0;0;0;0;0;0;0;0;0;1;1;0
1005312884;0;0;0;0;0;0;0;0;0;1;1;0
1006320717;0;0;0;0;0;0;0;0;0;0;1;0
1007328163;0;0;0;0;0;0;0;0;0;0;1;0
1008335976;0;0;0;0;0;0;0;0;0;0;1;0
1009343651;0;0;0;0;0;0;0;0;0;0;1;0
1010351478;0;0;0;0;0;0;0;0;0;1;1;0
1011341432;0;1;0;0;0;0;1;0;0;0;1;0
1011682996;0;1;1;0;0;0;1;0;0;0;1;0
1012024981;0;1;1;1;0;0;1;0;0;0;1;0
1013032514;0;1;1;1;0;0;1;0;0;1;1;0
