timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
461654903;461654520;-754.6373;236.66971;-1.328512;0.4412924;0.04222786;-0.03305703;0.8957596;-37.909138;5.755658;-0.034765765;0.15173304;-0.12306809;-0.3238509;3121.7356;6442.2437;0.22902729;0.00018592265;0.00027121455;0.00042475178;7.6284056;17.287033;0.011638098;1;1;15;0
462149913;462149380;-775.5065;244.64159;-1.3244418;0.51780015;0.05054854;-0.04445667;0.85284907;-38.44285;5.8048167;-0.059732806;-0.093417585;0.30247083;-0.3406056;3245.3525;6694.723;0.23242822;0.00019651999;0.00027456606;0.00041647936;7.742352;17.550018;0.011855535;1;1;15;0
462653835;462653285;-795.94666;251.79295;-1.3482255;0.6035231;-0.05237305;0.024568936;0.79524416;-38.908886;5.7895274;-0.06607502;0.10107586;0.6999519;-0.48736414;3374.4946;6961.7236;0.23238814;0.00018724379;0.0002659344;0.00044074634;7.857886;17.8309;0.012003561;1;1;15;0
463148713;463148144;-814.5149;258.06726;-1.3676786;0.71961194;0.0085037695;0.027740598;0.69377005;-39.26465;5.8760552;-0.028850341;0.023487207;-0.29751807;-0.7642567;3501.8726;7225.785;0.23134339;0.00021489916;0.0002482774;0.00043459793;7.9661727;18.07439;0.011771091;1;1;15;0
463652523;463651954;-831.88837;261.75482;-1.3963578;0.82590467;0.011684945;-0.0011031467;0.56368774;-39.423374;5.7577457;-0.049290452;-0.14140704;0.04074563;-0.353149;3636.5664;7512.748;0.23529223;0.000253978;0.00020218098;0.00044359497;8.066864;18.36489;0.01184466;1;1;15;0
464147223;464146814;-849.57965;265.2128;-1.4164671;0.8400729;0.023254242;-0.0063459594;0.5419379;-39.756863;5.732992;-0.075184055;1.5246129;0.09559328;0.008604461;3770.339;7791.898;0.23377119;0.00026066322;0.00016524679;0.00047030125;8.147609;18.61153;0.01171889;1;1;15;0
464651554;464650671;-868.4085;269.232;-1.4304376;0.8423648;0.013845314;0.006540496;0.5386901;-39.963665;5.675933;-0.057356656;1.0569268;-0.2138314;-0.06733281;3910.8652;8086.526;0.232905;0.00026503328;0.0001808643;0.00044739555;8.229501;18.86491;0.011613669;1;1;15;0
465155058;465154529;-887.1435;271.77032;-1.4434804;0.84602064;0.0069329184;-0.010083019;0.53300977;-40.11854;5.5510874;-0.07119739;0.9434327;-0.118626654;-0.032898508;4056.0562;8387.764;0.23625864;0.00026342878;0.00018296757;0.00044525022;8.320506;19.115799;0.011613385;1;1;15;0
465649960;465649389;-906.13086;273.99503;-1.4445944;0.84573156;-0.008703271;-0.033694454;0.5324726;-40.311893;5.3756413;-0.08738978;0.7266285;0.042579394;0.02949571;4200.587;8684.774;0.23426688;0.0002565274;0.00018833714;0.00044337855;8.394557;19.345266;0.011481792;1;1;15;0
466153820;466153246;-926.01526;276.5387;-1.4425703;0.84528744;0.0010261325;-0.0648914;0.5303558;-40.527855;5.220754;-0.084139064;0.28580394;-0.16174538;-0.009278202;4352.622;9002.132;0.23289648;0.00025340886;0.00019992002;0.00043333857;8.476791;19.608059;0.011346056;1;1;15;0
