timestamp;accel_device_id_primary;accel_device_ids[0];accel_device_ids[1];accel_device_ids[2];accel_device_ids[3];accel_inconsistency_m_s_s[0];accel_inconsistency_m_s_s[1];accel_inconsistency_m_s_s[2];accel_inconsistency_m_s_s[3];gyro_device_id_primary;gyro_device_ids[0];gyro_device_ids[1];gyro_device_ids[2];gyro_device_ids[3];gyro_inconsistency_rad_s[0];gyro_inconsistency_rad_s[1];gyro_inconsistency_rad_s[2];gyro_inconsistency_rad_s[3];accel_healthy[0];accel_healthy[1];accel_healthy[2];accel_healthy[3];accel_priority[0];accel_priority[1];accel_priority[2];accel_priority[3];gyro_healthy[0];gyro_healthy[1];gyro_healthy[2];gyro_healthy[3];gyro_priority[0];gyro_priority[1];gyro_priority[2];gyro_priority[3]
443736296;4259850;4259850;2490378;0;0;0.124332294;0.124332264;0.0;0.0;4325386;4325386;2490378;0;0;0.0056378567;0.0056378627;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
443934194;4259850;4259850;2490378;0;0;0.145585;0.14558499;0.0;0.0;4325386;4325386;2490378;0;0;0.0033050885;0.0033050915;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
444136647;4259850;4259850;2490378;0;0;0.17388096;0.17388096;0.0;0.0;4325386;4325386;2490378;0;0;0.015137445;0.015137451;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
444334610;4259850;4259850;2490378;0;0;0.100383155;0.10038315;0.0;0.0;4325386;4325386;2490378;0;0;0.0059088087;0.005908812;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
444532551;4259850;4259850;2490378;0;0;0.0988733;0.09887331;0.0;0.0;4325386;4325386;2490378;0;0;0.0041364683;0.0041364683;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
444734983;4259850;4259850;2490378;0;0;0.10188922;0.1018892;0.0;0.0;4325386;4325386;2490378;0;0;0.012567989;0.012567988;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
444932911;4259850;4259850;2490378;0;0;0.13048846;0.13048846;0.0;0.0;4325386;4325386;2490378;0;0;0.0038877479;0.003887749;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
445135356;4259850;4259850;2490378;0;0;0.18050632;0.18050635;0.0;0.0;4325386;4325386;2490378;0;0;0.0032948712;0.0032948724;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
445337810;4259850;4259850;2490378;0;0;0.08509191;0.08509187;0.0;0.0;4325386;4325386;2490378;0;0;0.012547081;0.012547086;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
445535821;4259850;4259850;2490378;0;0;0.1405366;0.14053655;0.0;0.0;4325386;4325386;2490378;0;0;0.0046824883;0.0046824845;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
445733752;4259850;4259850;2490378;0;0;0.13804321;0.13804321;0.0;0.0;4325386;4325386;2490378;0;0;0.005332973;0.00533297;0.0;0.0;1;1;0;0;50;50;0;0;1;1;0;0;50;50;0;0
