timestamp;timestamp_sample;information_event_changes;gps_checks_passed;reset_vel_to_gps;reset_vel_to_flow;reset_vel_to_vision;reset_vel_to_zero;reset_pos_to_last_known;reset_pos_to_gps;reset_pos_to_vision;starting_gps_fusion;starting_vision_pos_fusion;starting_vision_vel_fusion;starting_vision_yaw_fusion;yaw_aligned_to_imu_gps;reset_hgt_to_baro;reset_hgt_to_gps;reset_hgt_to_rng;reset_hgt_to_ev
1395824921;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1396834592;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1397844161;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1398852940;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1399862279;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1400871598;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1401880911;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1402890227;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1403899628;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1404908948;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1405918257;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1406927594;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1407936938;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1408946270;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1409955742;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1410965086;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1411974545;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1412983675;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1413993024;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1415002543;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1416011670;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1417021048;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1418030307;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1419039695;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1420048989;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1421058311;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1422067699;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1423077235;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1424086417;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1425095764;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1426105694;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1427114375;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1428123646;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1429133067;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1430142314;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1431151674;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1432161051;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1433170339;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1434179689;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1435189019;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1436198436;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1437208287;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1438217291;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1439226375;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1440235964;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1441244977;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1442254511;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1444273172;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1445282312;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1446291662;1203853218;18;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
