timestamp;timestamp_sample;position[0];position[1];position[2];q[0];q[1];q[2];q[3];velocity[0];velocity[1];velocity[2];angular_velocity[0];angular_velocity[1];angular_velocity[2];position_variance[0];position_variance[1];position_variance[2];orientation_variance[0];orientation_variance[1];orientation_variance[2];velocity_variance[0];velocity_variance[1];velocity_variance[2];pose_frame;velocity_frame;reset_counter;quality
1276625746;1276625139;-491.59024;142.7632;2.140161;0.07549905;-0.0011746986;0.009158493;0.9971032;9.778084;1.5532568;0.040845744;-0.053701095;-0.09135007;-0.011356302;375.19586;258.26672;0.2349429;0.00025492007;0.00018392038;0.0006495177;3.6773293;3.1906204;0.010884361;1;1;41;0
1277129679;1277129075;-484.0848;143.66632;2.1460774;0.07533218;-0.0009383358;0.0030779357;0.9971534;10.190901;1.5811766;0.041548826;0.096065804;0.049433168;0.019501625;409.4187;284.7472;0.23732719;0.00026077588;0.00018643396;0.00065135054;3.8580966;3.3908517;0.010882435;1;1;41;0
1277633434;1277632917;-476.31647;144.60353;2.1478508;0.074619226;0.010935883;-0.010813908;0.99709356;10.606988;1.6315976;0.035697002;0.07236102;-0.02903633;-0.00020155402;446.17184;313.39307;0.23520352;0.00026746484;0.00019155083;0.00065067323;4.0466957;3.6003852;0.01076103;1;1;41;0
1278128408;1278127808;-468.39392;145.58076;2.155729;0.07798422;-0.006205877;0.005451071;0.9969204;11.019821;1.690575;0.040212527;0.09266351;-0.055904638;-0.030416448;484.46597;343.61456;0.23250656;0.0002701968;0.00019912918;0.0006504787;4.2318907;3.8124607;0.010639403;1;1;41;0
1278632292;1278631697;-460.08304;146.60927;2.164018;0.07918879;0.00562867;-0.01329571;0.99675506;11.449678;1.737357;0.03916541;0.051475454;-0.011725129;-0.0060527595;525.9006;376.64035;0.23050237;0.00027671544;0.00020120876;0.0006521281;4.4229054;4.0345635;0.010527102;1;1;41;0
1279127148;1279126587;-451.59518;147.61865;2.1608655;0.080305494;-0.0011970066;0.0054995692;0.99675447;11.887222;1.7919699;0.036192447;0.043472312;0.058847774;0.007032003;569.511;411.53384;0.23224357;0.00028088444;0.00021023724;0.0006498353;4.6222773;4.263269;0.010527324;1;1;41;0
1279631041;1279630476;-442.5571;148.70357;2.1581597;0.07905232;0.00298608;0.006549139;0.99684453;12.341783;1.8408598;0.043443937;0.023904305;-0.09183494;0.0050545363;616.33405;449.50735;0.2303143;0.00028536154;0.00021555899;0.0006502676;4.820543;4.5003963;0.010421218;1;1;41;0
1280125882;1280125370;-433.2081;149.83508;2.1561232;0.079636164;-0.004044734;0.00017299653;0.99681586;12.821805;1.9079039;0.031880204;-0.073513746;-0.005168498;0.0050670453;665.08704;489.36816;0.2320542;0.00029010003;0.00022031134;0.00065072067;5.018387;4.7415447;0.010416594;1;1;41;0
1280630017;1280629255;-423.59518;150.96204;2.1642861;0.0784203;0.0015831874;-0.0022092026;0.9969168;13.293982;1.9429619;0.03513999;0.19431365;0.018369734;-0.010489093;717.7992;532.7305;0.23016505;0.00029620645;0.00022078022;0.000654471;5.2239013;4.993774;0.0103260875;1;1;41;0
1281133792;1281133190;-413.77896;152.1186;2.1708546;0.079846136;-0.0011709813;0.008392773;0.99677116;13.763925;2.0043125;0.028531093;-0.01048759;0.02390375;0.010434111;773.9981;579.1857;0.22835554;0.00030079696;0.0002322605;0.0006494931;5.4398255;5.2577085;0.010241927;1;1;41;0
1281628742;1281628081;-403.5174;153.41364;2.2060156;0.0747659;-0.0030046063;0.0054466045;0.9971817;14.266161;2.0661378;0.031826798;0.017549364;0.098307155;-0.0040196814;831.93427;627.6065;0.23015003;0.00030401786;0.00023483305;0.0006535605;5.646831;5.5211086;0.010241542;1;1;41;0
1282132672;1282131922;-392.97305;154.67883;2.2395396;0.073112614;0.009496533;0.0015947904;0.9972772;14.738053;2.1165607;0.03691416;-0.00978154;-0.20767176;0.0022047358;894.3213;680.0665;0.22834967;0.00030600274;0.00023785667;0.0006588064;5.8597074;5.796506;0.010155693;1;1;41;0
1282627328;1282626812;-382.5179;155.89722;2.2624283;0.06457173;-0.002347769;-0.0020897673;0.9979082;15.22067;2.1527684;0.04482942;-0.045759987;0.04616224;0.06721685;959.40436;734.9349;0.22594608;0.00031387116;0.00024378845;0.00065579533;6.0800557;6.077875;0.010068161;1;1;41;0
1283131343;1283130700;-371.62396;157.17587;2.2876654;0.058294233;-0.0052274666;0.0029102913;0.99828154;15.706738;2.2051232;0.04267593;-0.040273752;0.14167543;0.0035461844;1028.917;794.1086;0.22424662;0.00031860673;0.000252035;0.0006531876;6.295828;6.368648;0.009994728;1;1;41;0
1283626422;1283625590;-360.78534;158.3985;2.315255;0.05654753;-0.0022300861;-0.010863556;0.9983384;16.146235;2.2381594;0.05269565;0.029433055;-0.02974814;0.01543548;1100.8926;855.8235;0.2261487;0.00031987208;0.0002544882;0.0006595576;6.5078654;6.6621976;0.010011647;1;1;41;0
1284130019;1284129478;-349.53384;159.65779;2.3431802;0.05536494;-0.002346319;-0.006276661;0.9984437;16.612831;2.2903051;0.037916582;-0.17295225;0.07164982;0.0063255075;1178.4572;922.4595;0.22449414;0.0003256619;0.00026259528;0.00065670366;6.736352;6.971824;0.009945911;1;1;41;0
1284633881;1284633368;-338.07263;160.95506;2.3693063;0.06089775;-0.0034223811;0.002406171;0.9981353;17.060204;2.33473;0.039352186;-0.124471635;0.16013962;-0.057133287;1259.6316;992.80286;0.22288607;0.00033050615;0.0002669963;0.0006575954;6.9587126;7.2863107;0.009878555;1;1;41;0
1285128860;1285128256;-326.52844;162.22458;2.3881931;0.061524574;0.00065240957;0.0031620485;0.9981004;17.504808;2.3644195;0.046056792;-0.0015067937;0.08305996;-0.03182656;1343.4603;1065.8667;0.22477053;0.00033402073;0.00027014152;0.00066054496;7.179857;7.602476;0.009894988;1;1;41;0
1285632745;1285632190;-314.41458;163.50987;2.403856;0.06266615;0.0015863497;0.00068614125;0.9980331;17.984716;2.39725;0.05147915;0.0027642213;-0.002166571;0.009048271;1433.6052;1144.6162;0.2232014;0.00033762984;0.00027484878;0.0006627102;7.4174113;7.934815;0.009829625;1;1;41;0
1286127694;1286127079;-302.15292;164.79012;2.4160945;0.057241917;0.0021274975;-0.0018826663;0.9983563;18.484163;2.4306629;0.04177503;0.02366099;0.07665528;-0.0046419385;1526.255;1226.1357;0.22110833;0.00034301795;0.00027814234;0.00066337537;7.6448116;8.266522;0.009755607;1;1;41;0
1286631424;1286630919;-289.72464;166.05623;2.426565;0.058430187;-0.00014163973;-0.001064293;0.99829096;18.949854;2.456793;0.04824055;0.1279413;-0.0098900385;-0.005582386;1625.2216;1313.5658;0.22364414;0.0003446687;0.00028331365;0.00066606334;7.878292;8.611546;0.009795175;1;1;41;0
1287126294;1287125808;-277.2706;167.31863;2.436497;0.0602082;-0.006324624;0.0072157695;0.9981398;19.409803;2.4999745;0.050403196;0.004115763;-0.07677759;-0.034801;1727.4043;1404.0994;0.22153138;0.00034557248;0.00029042212;0.00066787173;8.118009;8.96029;0.009720446;1;1;41;0
1287630267;1287629695;-264.39856;168.57481;2.4481394;0.06665406;-0.0040439004;0.0008211434;0.9977676;19.869516;2.5265546;0.04266323;0.030103145;0.00015364753;-0.02060093;1835.9988;1500.9447;0.22007373;0.0003502108;0.00029139157;0.00067129394;8.355739;9.319594;0.00966188;1;1;41;0
1288125153;1288124584;-251.52353;169.86662;2.4603634;0.07640086;0.00080053526;-0.0013246213;0.99707603;20.33353;2.5695324;0.04640979;-0.11689305;-0.025502296;-0.06535237;1947.793;1600.9279;0.22199984;0.00035668182;0.00029683052;0.00066791807;8.593319;9.678769;0.009688423;1;1;41;0
1288629327;1288628471;-238.09149;171.15382;2.4666493;0.08068443;0.003978922;-0.005671866;0.9967156;20.82772;2.5960433;0.03219126;0.013314794;0.03843084;-0.0006152858;2067.2734;1708.0778;0.22062172;0.00036228966;0.00029846278;0.000669146;8.844239;10.053022;0.0096349;1;1;41;0
1289132871;1289132358;-224.3253;172.45801;2.4600937;0.078826256;-0.0009793267;-0.0048468057;0.9968761;21.33363;2.6360505;0.046762455;-7.732116e-06;-0.052493315;0.0138438465;2192.505;1820.5314;0.21921137;0.0003618377;0.00030323083;0.00067387347;9.107866;10.436022;0.009585311;1;1;41;0
1289627759;1289627247;-210.5406;173.68153;2.4509487;0.07648244;0.0027594902;0.003035656;0.99706256;21.831877;2.6639996;0.029082377;-0.03406353;-0.052464332;-0.011915238;2320.6592;1936.1726;0.22117467;0.00036687104;0.0003091503;0.0006707422;9.358243;10.816888;0.009615562;1;1;41;0
1290131721;1290131181;-196.0272;175.0422;2.4481528;0.08064945;0.00921572;0.003164427;0.9966949;22.384666;2.6937857;0.01945609;0.010968704;0.12178844;-0.022478145;2456.995;2059.5635;0.21981138;0.00037431676;0.0003135752;0.0006667442;9.615991;11.21078;0.0095603615;1;1;41;0
1290626663;1290626069;-181.47711;176.43494;2.4506125;0.08165139;0.0008749731;-0.013579827;0.9965681;22.92921;2.7577002;0.039478406;-0.23655371;-0.102645084;-0.003375141;2597.3257;2186.8154;0.21789335;0.0003711666;0.000317695;0.00067401316;9.881005;11.607572;0.0094932625;1;1;41;0
