timestamp;data_rate;rate_multiplier;tx_rate_avg;tx_error_rate_avg;tx_message_count;tx_buffer_overruns;rx_rate_avg;rx_message_count;rx_message_lost_count;rx_buffer_overruns;rx_parse_errors;rx_packet_drop_count;rx_message_lost_rate;type;mode;flow_control;forwarding;mavlink_v2;ftp;streams;heartbeat_type_antenna_tracker;heartbeat_type_gcs;heartbeat_type_onboard_controller;heartbeat_type_gimbal;heartbeat_type_adsb;heartbeat_type_camera;heartbeat_type_parachute;heartbeat_type_open_drone_id;heartbeat_component_telemetry_radio;heartbeat_component_log;heartbeat_component_osd;heartbeat_component_vio;heartbeat_component_pairing_manager;heartbeat_component_udp_bridge;heartbeat_component_uart_bridge;open_drone_id_system_healthy;parachute_system_healthy
1348471934;1200.0;0.28181258;626.8922;0.0;27770;0;41.59474;2335;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1349721820;1200.0;0.28181258;538.6453;0.0;27789;0;41.58659;2337;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1350723366;1200.0;0.28181258;593.0816;0.0;27813;0;41.585022;2339;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1350982943;1200.0;0.28181258;593.0816;0.0;27816;0;41.585022;2341;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1352243040;1200.0;0.28181258;567.3267;0.0;27835;0;41.58416;2343;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1353503838;1200.0;0.28181258;590.99945;0.0;27854;0;41.99996;2345;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1354756869;1200.0;0.28181258;937.1894;0.0;27883;0;41.87442;2348;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1355757821;1200.0;0.28181258;625.74854;0.0;27898;0;41.91617;2349;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1356007868;1200.0;0.28181258;625.74854;0.0;27902;0;41.91617;2350;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1357268844;1200.0;0.28181258;651.348;0.0;27922;0;41.958;2353;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1358519870;1200.0;0.28181258;899.88306;0.0;27949;0;41.994545;2355;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1359520927;1200.0;0.28181258;540.8928;0.0;27963;0;41.914204;2357;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1359780818;1200.0;0.28181258;540.8928;0.0;27968;0;41.914204;2358;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1361040840;1200.0;0.28181258;589.21277;0.0;27987;0;41.591488;2361;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1362291851;1200.0;0.28181258;622.4796;0.0;28017;0;41.964916;2363;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1363551982;1200.0;0.28181258;608.9866;0.0;28034;0;41.999073;2365;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1364561879;1200.0;0.28181258;536.6453;0.0;28050;0;41.58506;2367;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1364812304;1200.0;0.28181258;536.6453;0.0;28064;0;41.58506;2367;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1366064474;1200.0;0.28181258;921.0587;0.0;28084;0;20.97856;2370;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1367324863;1200.0;0.28181258;581.4192;0.0;28101;0;41.958084;2372;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1368584840;1200.0;0.28181258;947.9782;0.0;28132;0;41.999035;2374;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1369586819;1200.0;0.28181258;578.4216;0.0;28148;0;41.95804;2376;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1369846845;1200.0;0.28181258;578.4216;0.0;28152;0;41.95804;2377;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1371097862;1200.0;0.28181258;637.7385;0.0;28169;0;41.917088;2380;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1372358017;1200.0;0.28181258;842.5743;0.0;28198;0;41.58416;2382;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1373607839;1200.0;0.28181258;595.9446;0.0;28216;0;41.996094;2384;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1374609840;1200.0;0.28181258;590.4373;0.0;28230;0;41.960014;2386;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1374869934;1200.0;0.28181258;590.4373;0.0;28236;0;41.960014;2387;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1376120019;1200.0;0.28181258;970.03094;0.0;28263;0;41.958084;2390;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1377370946;1200.0;0.28181258;593.05634;0.0;28283;0;41.583252;2392;0;0;0;0;0.0;0;0;1;1;1;1;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
