timestamp;timestamp_sample;control[0];control[1];control[2];control[3];control[4];control[5];control[6];control[7];control[8];control[9];control[10];control[11];reversible_flags
1265239722;1265239630;0.3126337;0.35406485;0.2966941;0.39993262;nan;nan;nan;nan;nan;nan;nan;nan;0
1265340198;1265340108;0.3006626;0.37087247;0.28605735;0.4057328;nan;nan;nan;nan;nan;nan;nan;nan;0
1265439227;1265439133;0.30682334;0.37111932;0.284449;0.40093362;nan;nan;nan;nan;nan;nan;nan;nan;0
1265539657;1265539564;0.3105005;0.37347096;0.2736911;0.40566272;nan;nan;nan;nan;nan;nan;nan;nan;0
1265638633;1265638543;0.33197325;0.3578247;0.26473406;0.40879324;nan;nan;nan;nan;nan;nan;nan;nan;0
1265739161;1265739068;0.33516276;0.36433285;0.27866477;0.38516486;nan;nan;nan;nan;nan;nan;nan;nan;0
1265841093;1265840998;0.32479644;0.38383245;0.29349828;0.3611981;nan;nan;nan;nan;nan;nan;nan;nan;0
1265938568;1265938477;0.2870523;0.4241726;0.30106112;0.3510392;nan;nan;nan;nan;nan;nan;nan;nan;0
1266040920;1266040455;0.338333;0.372578;0.26934072;0.38307354;nan;nan;nan;nan;nan;nan;nan;nan;0
1266139563;1266139434;0.3410128;0.36468872;0.27854374;0.37907997;nan;nan;nan;nan;nan;nan;nan;nan;0
1266240004;1266239912;0.3203969;0.37448385;0.29924095;0.3692036;nan;nan;nan;nan;nan;nan;nan;nan;0
1266341985;1266341890;0.30137965;0.38103294;0.32593143;0.35498127;nan;nan;nan;nan;nan;nan;nan;nan;0
1266439457;1266439368;0.3243003;0.35425732;0.30611774;0.37864995;nan;nan;nan;nan;nan;nan;nan;nan;0
1266538450;1266538347;0.3289206;0.35137415;0.2863154;0.3967151;nan;nan;nan;nan;nan;nan;nan;nan;0
1266638964;1266638872;0.30831194;0.3747624;0.27617094;0.40408003;nan;nan;nan;nan;nan;nan;nan;nan;0
1266740895;1266740803;0.28529716;0.40011016;0.28184348;0.3960745;nan;nan;nan;nan;nan;nan;nan;nan;0
1266838377;1266838281;0.30498958;0.37884045;0.2820315;0.39746374;nan;nan;nan;nan;nan;nan;nan;nan;0
1266940755;1266940259;0.28639573;0.39674577;0.26625308;0.4139307;nan;nan;nan;nan;nan;nan;nan;nan;0
1267042325;1267042237;0.30485415;0.3806239;0.23682949;0.44101775;nan;nan;nan;nan;nan;nan;nan;nan;0
1267139805;1267139716;0.31205803;0.37355062;0.2618205;0.41589615;nan;nan;nan;nan;nan;nan;nan;nan;0
1267241786;1267241693;0.317304;0.36806428;0.27114943;0.4068076;nan;nan;nan;nan;nan;nan;nan;nan;0
