timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2];xyz_derivative[0];xyz_derivative[1];xyz_derivative[2]
1254319116;1254319054;0.103966504;-0.24987152;-0.020472987;-0.36298877;1.5286025;-1.6938254
1254340064;1254340003;0.068132415;-0.19904499;-0.016381016;0.49006936;1.9476901;-0.91344017
1254361058;1254360998;0.16326226;-0.15138872;-0.022013472;0.37559012;1.4793466;-0.73301876
1254379176;1254379041;0.12966569;-0.09522151;-0.028859619;-1.9096365;2.2183487;-1.3855608
1254400052;1254399990;0.17429641;-0.07327233;-0.023252295;-1.9502022;-1.1818467;-0.20042245
1254421045;1254420985;0.083584644;-0.01678605;-0.0047675148;-4.4213376;-0.44578108;1.7831701
1254442043;1254441980;0.19156177;0.072747976;-0.0065625957;1.5815734;4.3844824;1.0199454
1254458538;1254458477;0.12755787;0.08941099;0.0047224467;-4.1606526;1.7462046;2.2847917
1254479534;1254479472;0.08718003;0.13028714;0.0005597839;-2.0862813;1.9322115;0.748444
1254502038;1254501967;0.079292424;0.17537795;-0.0053114407;-0.49823493;3.5581758;-0.1247601
1254518527;1254518464;0.058774274;0.15241489;-0.003327958;-0.5763566;-1.197553;-0.26408604
1254539523;1254539459;0.046476956;0.23416449;0.007072687;-0.4167308;6.5021057;0.61717683
1254560515;1254560454;0.05228805;0.22366682;0.002191263;2.4774907;2.521494;-0.21111521
1254581561;1254581497;0.03251842;0.18821359;-0.0020447304;1.2036525;-1.0919654;-0.26655096
1254599507;1254599446;-0.05967958;0.19194673;0.0045494563;-2.56049;0.2737555;0.3773092
1254620509;1254620441;-0.043303657;0.15839104;-0.0057519875;-0.66446126;-2.4689782;-0.7287954
1254641546;1254641484;-0.07875697;0.12959766;-0.01504456;-1.8749888;-2.6475236;-1.6267594
1254658372;1254657933;-0.030948145;0.12872207;-0.011210534;3.321217;-1.2317171;-1.4524845
1254679037;1254678976;-0.024468387;0.12862404;-0.007521336;2.2060928;0.43766198;-0.66843265
1254699986;1254699924;-0.117045954;0.093695596;-0.0071714483;-2.7221923;-1.8964076;-0.8196073
1254720981;1254720919;-0.033782437;0.035825185;-0.0067851637;0.70987904;-5.510159;-0.27914354
1254739025;1254738963;-0.071828045;0.003980151;-0.0045147296;-3.7354922;-6.9935665;-0.045646716
1254759971;1254759911;-0.052169494;0.02777882;0.0016698943;1.3577595;-0.5931785;0.38029966
1254780967;1254780906;-0.04519891;0.03610861;0.0072679585;-0.10627709;2.1889741;0.9812082
1254799012;1254798950;-0.034072362;0.02113155;0.00489992;0.31795472;1.9176219;0.7531784
1254819961;1254819898;-0.016963052;0.028918093;0.008471277;0.64262176;2.8571823;0.76752746
1254836509;1254836441;-0.028632883;0.015970396;0.008642747;-1.6531322;3.245174;0.9099538
1254861950;1254861889;0.014845115;-0.022944719;0.0073065413;2.8015692;0.13890673;0.36366582
1254878449;1254878385;0.008958294;-0.023461577;0.013591109;1.1963161;1.1864685;1.2182777
1254900943;1254900880;0.030267052;-0.026210953;0.0020015712;2.517039;0.83651406;-0.2723648
1254920441;1254920376;0.03025211;0.0033332463;0.00552091;1.414117;3.6913435;0.11832463
1254938433;1254938372;0.045485392;0.008221343;0.0030999773;2.6507404;3.5253;-0.024641065
1254959429;1254959367;0.080367126;-0.057066325;-0.012487366;0.23319344;-4.6404223;-1.138641
1254980425;1254980363;0.0350381;-0.028573738;-0.0006584925;-0.49859154;0.09176568;-0.024842989
1255001468;1255001405;0.040767126;-0.02585009;-0.010740612;0.84668535;-0.71147835;-1.0240856
1255019421;1255019354;0.03943333;-0.017941384;-0.009510986;0.34733772;-0.58493125;-0.8770923
1255040806;1255040350;0.00089380087;0.016420523;-0.0030110942;-2.7883565;2.4686174;-0.11551227
1255061460;1255061392;0.0066055376;-0.021420041;-0.01158734;-0.016775072;-2.4434903;-0.8565938
1255077905;1255077842;-0.0022417721;-0.0073541687;-0.0113066705;-0.4996734;-1.8622012;-1.018969
1255100402;1255100337;0.0021049757;0.016155984;0.012910285;0.34448722;1.2527561;1.8938156
