timestamp;timestamp_sample;accel_device_id;gyro_device_id;delta_angle[0];delta_angle[1];delta_angle[2];delta_velocity[0];delta_velocity[1];delta_velocity[2];delta_angle_dt;delta_velocity_dt;delta_angle_clipping;delta_velocity_clipping;accel_calibration_count;gyro_calibration_count
1305522329;1305522117;4259850;4325386;-0.0003088393;-0.0001969932;9.248878e-05;0.0007402007;-0.002577394;-0.028787985;4452;4363;0;0;3;1
1306021631;1306021501;4259850;4325386;-0.00011804016;-0.00067329366;-1.643501e-06;0.0034017777;0.0020844068;-0.050230023;4498;4364;0;0;3;1
1306525530;1306525384;4259850;4325386;0.00023485188;-0.0001555019;2.1005535e-06;0.0027452926;-0.00034290142;-0.020289453;4499;4364;0;0;3;1
1307024960;1307024815;4259850;4325386;0.000572662;0.00083409954;-4.6802576e-05;-0.0017198995;-0.004857672;-0.052661914;4546;4363;0;0;3;1
1307524297;1307524151;4259850;4325386;-9.4778334e-05;0.00095301366;-5.109746e-05;0.002708677;0.0026067512;-0.049631532;4451;4364;0;0;3;1
1308023669;1308023535;4259850;4325386;0.00020151859;0.00040197678;4.961766e-05;-0.0041777343;-0.0018718202;-0.04557233;4499;4364;0;0;3;1
1308523063;1308522919;4259850;4325386;-0.00028513125;-0.0005503951;-9.7087264e-05;7.5099175e-05;-0.0016896169;-0.036827862;4499;4365;0;0;3;1
1309022433;1309022302;4259850;4325386;-0.00021054014;-9.10002e-05;-0.00010986984;0.0006760839;-0.0037224286;-0.041347843;4499;4363;0;0;3;1
1309521891;1309521732;4259850;4325386;4.5192814e-06;-0.00030871553;4.600721e-05;-0.0010089468;-0.0034395338;-0.042799108;4546;4364;0;0;3;1
1310025749;1310025567;4259850;4325386;0.000107064094;0.00021136615;0.00012254213;0.007243734;0.0033561701;-0.055978127;4499;5818;0;0;3;1
1310525084;1310524950;4259850;4325386;-0.00038705487;-0.0002473485;-6.935583e-05;0.0054148077;0.0029362815;-0.03680143;4499;4364;0;0;3;1
1311024528;1311024333;4259850;4325386;-0.0002143302;-0.00037746853;-8.389496e-05;-0.0067421864;-0.003081851;-0.037321664;4499;5818;0;0;3;1
1311523946;1311523763;4259850;4325386;-0.00053650665;-0.00032031938;-8.247628e-05;0.005950495;-0.005611426;-0.04121534;4546;5819;0;0;3;1
1312023240;1312023098;4259850;4325386;-0.00027034557;0.0003317669;-1.6683865e-05;-0.005382942;-0.0033469016;-0.036655407;4451;4364;0;0;3;1
1312522621;1312522481;4259850;4325386;8.524847e-05;-0.00089144474;-0.00011163966;0.004402634;-0.0035480452;-0.021407943;4499;4363;0;0;3;1
1313022016;1313021863;4259850;4325386;-0.00017169105;-0.00043985146;-9.943503e-06;0.0005395311;-0.0020279044;-0.024011573;4499;4363;0;0;3;1
1313525943;1313525792;4259850;4325386;-0.0001412206;-7.136394e-05;6.416534e-05;-0.00045329484;0.0017817512;-0.047042802;4547;4364;0;0;3;1
1314025284;1314025127;4259850;4325386;-0.0003563056;0.0003468422;-7.67885e-05;0.0026994683;0.000106003594;-0.047620878;4452;4364;0;0;3;1
1314524638;1314524509;4259850;4325386;-4.1483163e-05;0.00038335685;0.00023618252;0.0036199563;-0.0014417492;-0.050049115;4499;4364;0;0;3;1
1315024025;1315023890;4259850;4325386;0.00043369734;-0.0007864521;1.4497082e-05;-0.0033226155;0.0018180148;-0.03936123;4498;4364;0;0;3;1
1315523435;1315523273;4259850;4325386;0.00057203433;-0.0004895215;0.0001613037;0.0045326524;0.0052818195;-0.04214196;4500;4364;0;0;3;1
1316022846;1316022701;4259850;4325386;-0.00051970757;0.00046044428;-8.6612235e-05;0.0009309085;0.004026641;-0.042455602;4546;4364;0;0;3;1
