timestamp;timestamp_sample;switch_changes;mode_slot;arm_switch;return_switch;loiter_switch;offboard_switch;kill_switch;termination_switch;gear_switch;transition_switch;photo_switch;video_switch;engage_main_motor_switch;payload_power_switch
8226946595;8226923172;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8227958894;8227935360;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8228971133;8228947628;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8229983415;8229959923;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8230995673;8230972184;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8232007931;8231984421;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8233020192;8232996688;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8234032756;8234008951;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8235044727;8235021223;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8236057035;8236033480;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8237069256;8237045762;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8238081686;8238058018;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8239093828;8239070286;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8240106212;8240082539;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8241118355;8241094837;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8242130594;8242107098;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8243142853;8243119422;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8244155233;8244131609;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8245167431;8245143941;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8246179678;8246156136;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8247191899;8247168397;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8248204233;8248180662;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8249216427;8249192947;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8250228743;8250205189;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8251241365;8251217453;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8252253263;8252229715;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8253265483;8253242045;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8254277790;8254254319;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8255290029;8255266518;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8256302279;8256278801;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8257314619;8257291035;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8258326809;8258303312;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8259339063;8259315560;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8260351356;8260327881;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8261363623;8261340102;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8262375859;8262352393;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8263388165;8263364627;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8264400450;8264376900;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8265412657;8265389138;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8266424922;8266401455;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8267437257;8267413667;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8268449438;8268426022;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8269461755;8269438187;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8270474001;8270450457;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8271486277;8271462712;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8272498484;8272474997;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8273510811;8273487239;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8274523023;8274499498;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8275535408;8275511769;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8276547535;8276524128;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8277559871;8277536291;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8278572060;8278548551;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8279584376;8279560863;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8280596658;8280573079;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8281608854;8281585339;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8282621202;8282597606;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8283633410;8283609862;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8284645678;8284622145;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8285657901;8285634397;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8286670172;8286646671;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8287682515;8287658933;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8288694697;8288671172;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8289707003;8289683430;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8290719325;8290695701;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8291731462;8291707985;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8292743909;8292720221;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8293755988;8293732631;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8294768286;8294744747;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8295780513;8295757035;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8296792866;8296769269;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8297805056;8297781533;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8298817333;8298793787;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8299829561;8299806051;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8300841856;8300818310;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8301854095;8301830573;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8302866342;8302842913;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8303878618;8303855103;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8304890873;8304867405;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8305903156;8305879634;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8306915407;8306891938;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8307927660;8307904140;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8308939907;8308916397;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8309952455;8309928661;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8310964434;8310940969;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8311976778;8311953207;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8312988968;8312965461;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8314001292;8313977730;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8315013517;8314990013;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8316025758;8316002222;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8317038003;8317014506;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8318050329;8318026743;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8319062508;8319039100;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8320074970;8320051267;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8321087051;8321063583;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8322099331;8322075782;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8323111547;8323088040;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8324123841;8324100305;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8325136075;8325112572;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8326148429;8326124906;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8327161016;8327137082;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8328172871;8328149366;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8329185106;8329161635;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8330197366;8330173863;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8331209635;8331186122;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8332221895;8332198382;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8333234224;8333210662;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8334246419;8334222902;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8335258683;8335235185;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8336270941;8336247460;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8337283297;8337259675;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8338295459;8338271940;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8339307763;8339284242;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8340320024;8340296542;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8341332291;8341308713;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8342344482;8342321033;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8343356818;8343333233;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8344369006;8344345510;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8345381340;8345357754;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8346393526;8346370111;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8347405793;8347382298;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8348418047;8348394554;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8349430319;8349406783;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8350442576;8350419046;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8351454857;8351431300;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8352467072;8352443609;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8353479359;8353455818;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8354491653;8354468078;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8355503843;8355480344;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8356516123;8356492597;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8357528361;8357504915;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8358540629;8358517109;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8359552880;8359529396;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8360565281;8360541625;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8361577409;8361553897;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8362589678;8362566143;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8363601954;8363578483;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8364614174;8364590672;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8365626437;8365602937;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8366638766;8366615177;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8367650999;8367627476;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8368663352;8368639685;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8369675457;8369651979;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8370687829;8370664207;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8371700025;8371676529;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8372712246;8372688719;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8373724579;8373701005;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8374736866;8374713234;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8375749002;8375725571;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8376761288;8376737748;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8377773515;8377750013;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8378785772;8378762270;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8379798030;8379774516;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8380810279;8380786774;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8381822617;8381799032;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8382834807;8382811339;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8383847300;8383823545;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8384859316;8384835813;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8385871810;8385848055;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8386883865;8386860333;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8387896110;8387872571;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8388908333;8388884886;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8389920636;8389897080;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8390932875;8390909349;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8391945188;8391921594;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8392957358;8392933854;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8393969715;8393946114;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8394981907;8394958465;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8395994141;8395970650;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8397006435;8396982915;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8398018645;8397995179;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8399030901;8399007439;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8400043180;8400019640;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8401055412;8401031900;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8402067766;8402044190;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8403080266;8403056408;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8404092171;8404068662;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8405104423;8405080920;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8406116679;8406093173;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8407129051;8407105423;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8408141228;8408117735;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8409153560;8409129936;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8410165743;8410142200;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8411177984;8411154447;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8412190223;8412166826;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8413202469;8413178959;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8414214739;8414191224;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8415227098;8415203467;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8416239226;8416215745;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8417251608;8417227971;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8418263732;8418240250;1;0;0;0;0;0;3;0;0;0;0;0;0;0
8419274505;8419250994;1;0;0;0;0;0;3;0;0;0;0;0;0;0
