timestamp;imbalanced_prop_metric;motor_failure_mask;motor_stop_mask;fd_roll;fd_pitch;fd_alt;fd_ext;fd_arm_escs;fd_battery;fd_imbalanced_prop;fd_motor
8235674788;-3.5366194;0;0;0;0;0;0;0;0;0;0
8236180771;-3.5542018;0;0;0;0;0;0;0;0;0;0
8236686967;-3.5663075;0;0;0;0;0;0;0;0;0;0
8237192942;-3.5307093;0;0;0;0;0;0;0;0;0;0
8237698884;-3.4742486;0;0;0;0;0;0;0;0;0;0
8238204767;-3.4277356;0;0;0;0;0;0;0;0;0;0
8238710786;-3.4158597;0;0;0;0;0;0;0;0;0;0
8239217009;-3.4126432;0;0;0;0;0;0;0;0;0;0
8239722940;-3.4317355;0;0;0;0;0;0;0;0;0;0
8240228968;-3.509549;0;0;0;0;0;0;0;0;0;0
8240734779;-3.5133443;0;0;0;0;0;0;0;0;0;0
8241240766;-3.4536827;0;0;0;0;0;0;0;0;0;0
8241746766;-3.3958828;0;0;0;0;0;0;0;0;0;0
8242252934;-3.2647953;0;0;0;0;0;0;0;0;0;0
8242758766;-3.1984093;0;0;0;0;0;0;0;0;0;0
8243264786;-3.0790436;0;0;0;0;0;0;0;0;0;0
8243771765;-3.0630744;0;0;0;0;0;0;0;0;0;0
8244277950;-3.1657872;0;0;0;0;0;0;0;0;0;0
8244783766;-3.2385595;0;0;0;0;0;0;0;0;0;0
8245289766;-3.1924317;0;0;0;0;0;0;0;0;0;0
8245795778;-3.1685662;0;0;0;0;0;0;0;0;0;0
8246301791;-3.1549003;0;0;0;0;0;0;0;0;0;0
8246807854;-3.125548;0;0;0;0;0;0;0;0;0;0
8247313768;-3.0639734;0;0;0;0;0;0;0;0;0;0
8247819766;-3.009444;0;0;0;0;0;0;0;0;0;0
8248325767;-2.8837056;0;0;0;0;0;0;0;0;0;0
8248832796;-2.8109088;0;0;0;0;0;0;0;0;0;0
8249338785;-2.796938;0;0;0;0;0;0;0;0;0;0
8249846481;-2.718668;0;0;0;0;0;0;0;0;0;0
8250351799;-2.707879;0;0;0;0;0;0;0;0;0;0
8250857816;-2.6846142;0;0;0;0;0;0;0;0;0;0
8251364150;-2.6429949;0;0;0;0;0;0;0;0;0;0
8251869767;-2.6106975;0;0;0;0;0;0;0;0;0;0
8252375802;-2.6155117;0;0;0;0;0;0;0;0;0;0
8252881765;-2.594554;0;0;0;0;0;0;0;0;0;0
8253387766;-2.5918841;0;0;0;0;0;0;0;0;0;0
8253893768;-2.5918229;0;0;0;0;0;0;0;0;0;0
8254399767;-2.5128577;0;0;0;0;0;0;0;0;0;0
8254906766;-2.5287037;0;0;0;0;0;0;0;0;0;0
8255413241;-2.5633585;0;0;0;0;0;0;0;0;0;0
8255918766;-2.5956204;0;0;0;0;0;0;0;0;0;0
8256424767;-2.54477;0;0;0;0;0;0;0;0;0;0
8256930766;-2.5129151;0;0;0;0;0;0;0;0;0;0
8257436765;-2.530818;0;0;0;0;0;0;0;0;0;0
8257942767;-2.5212033;0;0;0;0;0;0;0;0;0;0
8258448772;-2.5257204;0;0;0;0;0;0;0;0;0;0
8258954852;-2.608147;0;0;0;0;0;0;0;0;0;0
8259462339;-2.6236348;0;0;0;0;0;0;0;0;0;0
8259967785;-2.592495;0;0;0;0;0;0;0;0;0;0
8260474286;-2.5382352;0;0;0;0;0;0;0;0;0;0
8260979787;-2.5888827;0;0;0;0;0;0;0;0;0;0
8261485965;-2.6534195;0;0;0;0;0;0;0;0;0;0
8261991766;-2.7562637;0;0;0;0;0;0;0;0;0;0
8262497765;-2.8044252;0;0;0;0;0;0;0;0;0;0
8263003932;-2.7167754;0;0;0;0;0;0;0;0;0;0
8263509767;-2.6678178;0;0;0;0;0;0;0;0;0;0
8264015902;-2.744998;0;0;0;0;0;0;0;0;0;0
8264521776;-2.6906238;0;0;0;0;0;0;0;0;0;0
8265027765;-2.63293;0;0;0;0;0;0;0;0;0;0
8265533837;-2.6517868;0;0;0;0;0;0;0;0;0;0
8266039766;-2.6467505;0;0;0;0;0;0;0;0;0;0
8266545973;-2.6403546;0;0;0;0;0;0;0;0;0;0
8267052836;-2.6065488;0;0;0;0;0;0;0;0;0;0
8267558767;-2.5825746;0;0;0;0;0;0;0;0;0;0
8268064972;-2.5501573;0;0;0;0;0;0;0;0;0;0
8268570799;-2.653148;0;0;0;0;0;0;0;0;0;0
8269076766;-2.6883316;0;0;0;0;0;0;0;0;0;0
8269582766;-2.7256367;0;0;0;0;0;0;0;0;0;0
8270088813;-2.6357815;0;0;0;0;0;0;0;0;0;0
8270594765;-2.730737;0;0;0;0;0;0;0;0;0;0
8271102082;-2.7180996;0;0;0;0;0;0;0;0;0;0
8271607766;-2.7576919;0;0;0;0;0;0;0;0;0;0
8272113766;-2.7676258;0;0;0;0;0;0;0;0;0;0
8272619766;-2.8033664;0;0;0;0;0;0;0;0;0;0
8273125765;-2.791292;0;0;0;0;0;0;0;0;0;0
8273631766;-2.75005;0;0;0;0;0;0;0;0;0;0
8274137784;-2.7138252;0;0;0;0;0;0;0;0;0;0
8274643772;-2.6798298;0;0;0;0;0;0;0;0;0;0
8275149767;-2.6140409;0;0;0;0;0;0;0;0;0;0
8275655797;-2.5462046;0;0;0;0;0;0;0;0;0;0
8276162363;-2.5664623;0;0;0;0;0;0;0;0;0;0
8276668766;-2.5239916;0;0;0;0;0;0;0;0;0;0
8277174766;-2.5503738;0;0;0;0;0;0;0;0;0;0
8277680765;-2.5435271;0;0;0;0;0;0;0;0;0;0
8278187860;-2.5365794;0;0;0;0;0;0;0;0;0;0
8278694895;-2.5233788;0;0;0;0;0;0;0;0;0;0
8279200766;-2.506706;0;0;0;0;0;0;0;0;0;0
8279706765;-2.4375203;0;0;0;0;0;0;0;0;0;0
8280212767;-2.5298672;0;0;0;0;0;0;0;0;0;0
8280718766;-2.4578133;0;0;0;0;0;0;0;0;0;0
8281224766;-2.4385316;0;0;0;0;0;0;0;0;0;0
8281730768;-2.3987806;0;0;0;0;0;0;0;0;0;0
8282236911;-2.375178;0;0;0;0;0;0;0;0;0;0
8282742765;-2.3306334;0;0;0;0;0;0;0;0;0;0
8283248764;-2.3787696;0;0;0;0;0;0;0;0;0;0
8283754845;-2.4044151;0;0;0;0;0;0;0;0;0;0
8284260767;-2.3417704;0;0;0;0;0;0;0;0;0;0
8284766839;-2.2668238;0;0;0;0;0;0;0;0;0;0
