timestamp;gyro_rad[0];gyro_rad[1];gyro_rad[2];gyro_integral_dt;accelerometer_timestamp_relative;accelerometer_m_s2[0];accelerometer_m_s2[1];accelerometer_m_s2[2];accelerometer_integral_dt;accelerometer_clipping;gyro_clipping;accel_calibration_count;gyro_calibration_count
8285888393;-0.11441586;0.08295447;-0.85674953;4452;0;0.788814;1.0437155;-9.092961;4363;0;0;4;1
8285892892;-0.070219055;0.035829518;-0.88770413;4499;0;-0.963194;-0.5179436;-10.090928;4362;0;0;4;1
8285897391;-0.060380254;0.1677849;-0.89544296;4499;0;-0.09258078;-0.23455736;-10.891773;4363;0;0;4;1
8285901892;-0.111420974;0.12254269;-0.8682899;4501;0;0.9140585;0.3468165;-8.905913;4362;0;0;4;1
8285906436;-0.11708644;-0.0062297205;-0.8925773;4544;0;-0.422375;0.68054336;-8.897447;4363;0;0;4;1
8285910888;-0.036981657;0.13592452;-0.8458391;4452;0;-0.5518191;0.09925226;-12.088848;4361;0;0;4;1
8285915387;-0.07802728;0.20537852;-0.89112526;4499;0;0.321022;-0.40879914;-8.275585;4362;0;0;4;1
8285919886;-0.11805184;0.014851025;-0.88047093;4499;0;1.8434026;0.9932891;-9.512865;4363;0;0;4;1
8285924385;-0.073291086;0.08693569;-0.8796886;4499;0;-1.887081;-0.29930815;-10.620009;4362;0;0;4;1
8285928931;-0.080199085;0.15237765;-0.89892143;4546;0;0.038782127;-0.17580654;-9.374962;4363;0;0;4;1
8285933383;-0.108926244;0.09472527;-0.86515146;4452;0;0.9696831;0.44845453;-10.451438;5816;0;0;4;1
8285937882;-0.07406861;0.05327945;-0.8853304;4499;0;-0.8525218;1.32282;-8.470986;4362;0;0;4;1
8285942380;-0.034556814;0.17665754;-0.86975664;4498;0;0.27093786;-1.0005456;-11.284277;4363;0;0;4;1
8285946879;-0.07124456;0.14569248;-0.9168864;4499;0;0.46736187;-0.20706396;-7.9394073;4363;0;0;4;1
8285951426;-0.09161701;-0.013030914;-0.87170607;4547;0;0.7720638;1.3228201;-10.017389;4362;0;0;4;1
8285955877;-0.04368513;0.10496695;-0.8840158;4451;0;-2.3605404;-0.33966315;-11.225755;4363;0;0;4;1
8285960376;-0.048886057;0.19788885;-0.88147956;4499;0;1.3087199;0.3426187;-9.256796;4362;0;0;4;1
8285964875;-0.08441108;0.107712455;-0.8945473;4499;0;1.0751201;0.10123954;-9.527937;4363;0;0;4;1
8285969374;-0.028590031;-0.026959645;-0.87833863;4499;0;-0.4077024;1.0035594;-8.8354645;4366;0;0;4;1
8285973920;-0.023015294;0.18209921;-0.8680917;4546;0;-0.5137711;-0.7543703;-10.878762;5812;0;0;4;1
8285978372;-0.048629314;0.0999305;-0.94019485;4452;0;0.9309771;0.6785503;-8.691507;4363;0;0;4;1
8285982871;-0.07216262;-0.00037794956;-0.852679;4499;0;0.52952933;1.1884724;-11.148096;4361;0;0;4;1
8285987370;-0.037453737;0.18403727;-0.87159055;4499;0;-1.3620319;-0.1065528;-8.605456;4362;0;0;4;1
8285991869;-0.011180918;0.07251431;-0.90751076;4499;0;1.9268142;-0.4528767;-9.761058;4362;0;0;4;1
8285996415;-0.057480544;0.06603509;-0.9008431;4546;0;-0.37869024;-0.04337752;-10.128495;4363;0;0;4;1
8286000867;-0.027327985;0.05027772;-0.8799078;4452;0;-0.12343784;1.3791996;-10.036184;4362;0;0;4;1
8286005370;-0.035974495;0.123276636;-0.8868192;4503;0;0.011974933;-0.7173421;-9.6539;4362;0;0;4;1
8286009865;0.0113303885;0.09505106;-0.9147323;4495;0;0.4087246;1.1066302;-9.307222;4362;0;0;4;1
8286014364;0.0088238;0.030076219;-0.8666512;4499;0;0.86412406;0.28613415;-10.126051;4363;0;0;4;1
8286018910;0.015277141;0.11828354;-0.90208745;4546;0;-1.2304779;-0.2282909;-9.924941;4362;0;0;4;1
8286023361;-0.016169218;0.05701892;-0.89369583;4451;0;1.2449229;0.29745424;-10.007501;5819;0;0;4;1
8286027860;0.003870647;0.04934614;-0.92512804;4499;0;-1.0718044;0.35969505;-9.098893;4361;0;0;4;1
8286032360;-0.004632559;0.060248654;-0.85667706;4500;0;0.93285173;0.94501233;-10.19178;4362;0;0;4;1
8286036858;-0.002268605;0.12670791;-0.88914514;4498;0;-0.39939186;-0.18841118;-9.706428;4362;0;0;4;1
8286041404;0.04446425;-0.0021637017;-0.9189026;4546;0;0.61517924;0.8106011;-9.141003;4363;0;0;4;1
8286045861;0.027693655;0.119150296;-0.8653367;4457;0;0.27925894;-0.320644;-11.240223;4362;0;0;4;1
8286050355;0.0045448854;0.058736376;-0.90690523;4494;0;-0.050822947;0.61323136;-8.048828;4363;0;0;4;1
8286054854;0.012526216;-0.053411897;-0.8709393;4499;0;0.6321574;0.09494466;-10.051006;4362;0;0;4;1
8286059353;0.071270965;0.15001777;-0.89087445;4499;0;-1.355752;0.73086;-11.90018;4363;0;0;4;1
8286063899;0.030815143;0.094616525;-0.8713179;4546;0;1.856233;0.14105578;-7.723399;4364;0;0;4;1
8286068351;0.028483279;0.03625225;-0.882989;4452;0;0.65480435;0.08655038;-10.443818;4361;0;0;4;1
8286072850;0.063640945;-0.04141128;-0.88339746;4499;0;-0.44167703;0.42657602;-9.789947;5816;0;0;4;1
8286077349;0.047952093;0.16718312;-0.885082;4499;0;-0.34925023;-0.6417146;-10.153305;4363;0;0;4;1
8286081848;0.0065186843;0.035259992;-0.8691655;4499;0;1.6031499;1.4445581;-9.464804;4362;0;0;4;1
8286086394;0.02677286;0.0076581743;-0.858066;4546;0;-0.14465065;0.4580311;-9.145311;4363;0;0;4;1
8286090846;0.1276244;0.09139447;-0.862189;4452;0;-0.8420809;-0.2282909;-10.603593;4362;0;0;4;1
