timestamp;freefall;ground_contact;maybe_landed;landed;in_ground_effect;in_descend;has_low_throttle;vertical_movement;horizontal_movement;rotational_movement;close_to_ground_or_skipped_check;at_rest
8304613572;0;0;0;0;0;0;0;0;0;0;1;0
8305621348;0;0;0;0;0;0;0;0;0;1;1;0
8306629105;0;0;0;0;0;0;0;0;0;1;1;0
8307636923;0;0;0;0;0;0;0;0;0;1;1;0
8308644602;0;0;0;0;0;0;0;0;0;0;1;0
8309652420;0;0;0;0;0;0;0;0;0;0;1;0
8310660145;0;0;0;0;0;0;0;0;0;0;1;0
8311667944;0;0;0;0;0;0;0;0;0;0;1;0
8312675658;0;0;0;0;0;0;0;0;0;0;1;0
8313683386;0;0;0;0;0;0;0;0;0;0;1;0
8314691203;0;0;0;0;0;0;0;0;0;0;1;0
8315699012;0;0;0;0;0;0;0;0;0;1;1;0
8316706733;0;0;0;0;0;0;0;0;0;0;1;0
8317714465;0;0;0;0;0;0;0;0;0;0;1;0
8318722453;0;0;0;0;0;0;0;0;0;0;1;0
8319729983;0;0;0;0;0;0;0;0;0;0;1;0
8320738001;0;0;0;0;0;0;0;0;0;0;1;0
8321745556;0;0;0;0;0;0;0;0;0;0;1;0
8322753559;0;0;0;0;0;0;0;0;0;0;1;0
8323761020;0;0;0;0;0;0;0;0;0;0;1;0
8324769083;0;0;0;0;0;0;0;0;0;1;1;0
8325776575;0;0;0;0;0;0;0;0;0;0;1;0
8326784343;0;0;0;0;0;0;0;0;0;1;1;0
8327792130;0;0;0;0;0;0;0;0;0;0;1;0
8328799832;0;0;0;0;0;0;0;0;0;0;1;0
8329807562;0;0;0;0;0;0;0;0;0;0;1;0
8330815366;0;0;0;0;0;0;0;0;0;0;1;0
8331823221;0;0;0;0;0;0;0;0;0;0;1;0
8332831020;0;0;0;0;0;0;0;0;0;0;1;0
8333838608;0;0;0;0;0;0;0;0;0;0;1;0
