timestamp;defer_failsafes_timeout_s;disable_auto_disarm;defer_failsafes;source_type;source_id
8094856758;0;0;0;0;0
8095362788;0;0;0;0;0
8095868758;0;0;0;0;0
8096374757;0;0;0;0;0
8096880757;0;0;0;0;0
8097386776;0;0;0;0;0
8097892828;0;0;0;0;0
8098398757;0;0;0;0;0
8098904756;0;0;0;0;0
8099410781;0;0;0;0;0
8099916788;0;0;0;0;0
8100422915;0;0;0;0;0
8100928774;0;0;0;0;0
8101434816;0;0;0;0;0
8101940757;0;0;0;0;0
8102446758;0;0;0;0;0
8102953828;0;0;0;0;0
8103459757;0;0;0;0;0
8103965803;0;0;0;0;0
8104472055;0;0;0;0;0
8104977757;0;0;0;0;0
8105483939;0;0;0;0;0
8105989775;0;0;0;0;0
8106495756;0;0;0;0;0
8107001759;0;0;0;0;0
8107507757;0;0;0;0;0
8108013770;0;0;0;0;0
8108519758;0;0;0;0;0
8109025837;0;0;0;0;0
8109531756;0;0;0;0;0
8110038101;0;0;0;0;0
8110543817;0;0;0;0;0
8111049756;0;0;0;0;0
8111555757;0;0;0;0;0
8112061838;0;0;0;0;0
8112567778;0;0;0;0;0
8113074229;0;0;0;0;0
8113579777;0;0;0;0;0
8114085777;0;0;0;0;0
8114591757;0;0;0;0;0
8115097756;0;0;0;0;0
8115603757;0;0;0;0;0
8116109757;0;0;0;0;0
8116615756;0;0;0;0;0
8117121756;0;0;0;0;0
8117627756;0;0;0;0;0
8118133760;0;0;0;0;0
8118639781;0;0;0;0;0
8119145849;0;0;0;0;0
8119651902;0;0;0;0;0
8120157810;0;0;0;0;0
8120664758;0;0;0;0;0
8121171772;0;0;0;0;0
8121677817;0;0;0;0;0
8122183776;0;0;0;0;0
8122689779;0;0;0;0;0
8123195757;0;0;0;0;0
8123701897;0;0;0;0;0
8124207787;0;0;0;0;0
8124713757;0;0;0;0;0
8125219770;0;0;0;0;0
8125725778;0;0;0;0;0
8126231831;0;0;0;0;0
8126737756;0;0;0;0;0
8127243756;0;0;0;0;0
8127750414;0;0;0;0;0
8128255758;0;0;0;0;0
8128761971;0;0;0;0;0
8129267758;0;0;0;0;0
8129773757;0;0;0;0;0
8130279757;0;0;0;0;0
8130787875;0;0;0;0;0
8131293755;0;0;0;0;0
8131799883;0;0;0;0;0
8132305758;0;0;0;0;0
8132811757;0;0;0;0;0
8133317816;0;0;0;0;0
8133823781;0;0;0;0;0
8134329756;0;0;0;0;0
8134835758;0;0;0;0;0
8135341970;0;0;0;0;0
8135848278;0;0;0;0;0
8136353786;0;0;0;0;0
8136859757;0;0;0;0;0
8137365756;0;0;0;0;0
8137871758;0;0;0;0;0
8138377756;0;0;0;0;0
8138883757;0;0;0;0;0
8139389758;0;0;0;0;0
8139895757;0;0;0;0;0
8140402756;0;0;0;0;0
8140908756;0;0;0;0;0
8141414823;0;0;0;0;0
8141920757;0;0;0;0;0
8142426843;0;0;0;0;0
8142932757;0;0;0;0;0
8143438768;0;0;0;0;0
8143944781;0;0;0;0;0
8144451758;0;0;0;0;0
8144957771;0;0;0;0;0
8145463783;0;0;0;0;0
8145970089;0;0;0;0;0
8146475757;0;0;0;0;0
8146981757;0;0;0;0;0
8147487755;0;0;0;0;0
8147993757;0;0;0;0;0
8148499756;0;0;0;0;0
8149005835;0;0;0;0;0
8149511783;0;0;0;0;0
8150017756;0;0;0;0;0
8150524073;0;0;0;0;0
8151029757;0;0;0;0;0
8151535964;0;0;0;0;0
8152041756;0;0;0;0;0
8152547755;0;0;0;0;0
8153053758;0;0;0;0;0
8153559770;0;0;0;0;0
8154065775;0;0;0;0;0
8154571777;0;0;0;0;0
8155077777;0;0;0;0;0
8155583756;0;0;0;0;0
8156089757;0;0;0;0;0
8156595757;0;0;0;0;0
8157101756;0;0;0;0;0
8157607755;0;0;0;0;0
8158113756;0;0;0;0;0
8158620756;0;0;0;0;0
8159127757;0;0;0;0;0
8159633756;0;0;0;0;0
8160139776;0;0;0;0;0
8160645757;0;0;0;0;0
8161151777;0;0;0;0;0
8161657756;0;0;0;0;0
8162163805;0;0;0;0;0
8162669759;0;0;0;0;0
