timestamp;timestamp_sample;time_last_fuse;device_id;observation;observation_variance;innovation;innovation_filtered;innovation_variance;test_ratio;test_ratio_filtered;estimator_instance;innovation_rejected;fused
7926720580;7926525194;7926531938;0;7.304111;12.25;0.06657219;-0.055568036;12.466355;1.4220215e-05;-3.1831823e-05;1;0;1
7927235215;7927043765;7927046564;0;7.304111;12.25;0.043384552;-0.061532438;12.466061;6.0395e-06;-4.063323e-05;1;0;1
7927700695;7927505442;7927511707;0;7.637043;12.25;-0.31400347;-0.09357988;12.466314;0.0003163667;-6.162471e-05;1;0;1
7928214860;7928024104;7928026332;0;7.4917154;12.25;-0.18503141;-0.11966309;12.466017;0.00010985586;-7.575954e-05;1;0;1
7928739580;7928542688;7928550854;0;7.637043;12.25;-0.347085;-0.18181112;12.466413;0.0003865362;-0.00016164294;1;0;1
7929194631;7929004584;7929006099;0;7.430942;12.25;-0.1486311;-0.17436051;12.46604;7.088442e-05;-0.00013029987;1;0;1
7929719151;7929523214;7929530621;0;7.449438;12.25;-0.1793561;-0.15200877;12.466423;0.0001032168;-0.000103620245;1;0;1
7930233763;7930041599;7930045245;0;7.430942;12.25;-0.18318224;-0.18476748;12.4661665;0.000107669766;-0.00013793354;1;0;1
7930698887;7930500845;7930510387;0;7.512854;12.25;-0.271307;-0.22185975;12.466437;0.0002361781;-0.0001879484;1;0;1
7931213501;7931019424;7931025013;0;7.282972;12.25;-0.054772854;-0.20342267;12.466176;9.626257e-06;-0.00017467092;1;0;1
7931728206;7931538271;7931539636;0;7.4917154;12.25;-0.27111387;-0.2268464;12.465923;0.00023585172;-0.00019927486;1;0;1
7932193342;7932000168;7932004777;0;7.346388;12.25;-0.14216614;-0.18807398;12.4662285;6.485108e-05;-0.00014613467;1;0;1
7932708149;7932518923;7932519401;0;7.512854;12.25;-0.32169056;-0.22328292;12.466011;0.0003320543;-0.00018745352;1;0;1
7933232561;7933037501;7933043922;0;7.533993;12.25;-0.36233187;-0.26470003;12.46644;0.00042124095;-0.00026892027;1;0;1
7933697656;7933499393;7933509062;0;7.430942;12.25;-0.2611804;-0.21340963;12.466744;0.00021887093;-0.00020590556;1;0;1
7934212265;7934018025;7934023686;0;7.512854;12.25;-0.36905766;-0.23981497;12.46648;0.0004370233;-0.00022711835;1;0;1
7934726881;7934536930;7934538309;0;7.4098034;12.25;-0.27733517;-0.23690704;12.466192;0.00024679484;-0.00020247966;1;0;1
7935191939;7934996174;7935003450;0;7.3675265;12.25;-0.23600674;-0.2691897;12.466429;0.00017871737;-0.00025740298;1;0;1
7935706597;7935514773;7935518073;0;7.512854;12.25;-0.3796296;-0.312805;12.466118;0.0004624331;-0.00033899178;1;0;1
7936231428;7936033463;7936042592;0;7.282972;12.25;-0.1569066;-0.25577444;12.466448;7.899502e-05;-0.0002552024;1;0;1
