timestamp;unallocated_torque[0];unallocated_torque[1];unallocated_torque[2];unallocated_thrust[0];unallocated_thrust[1];unallocated_thrust[2];handled_motor_failure_mask;motor_stop_mask;torque_setpoint_achieved;thrust_setpoint_achieved;actuator_saturation[0];actuator_saturation[1];actuator_saturation[2];actuator_saturation[3];actuator_saturation[4];actuator_saturation[5];actuator_saturation[6];actuator_saturation[7];actuator_saturation[8];actuator_saturation[9];actuator_saturation[10];actuator_saturation[11];actuator_saturation[12];actuator_saturation[13];actuator_saturation[14];actuator_saturation[15]
8403316501;7.1595423e-09;0.0;-1.1175871e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8403514457;3.1432137e-09;0.0;1.1175871e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8403718455;9.313226e-09;7.450581e-09;1.3038516e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8403914859;1.4901161e-08;7.450581e-09;9.313226e-10;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8404118810;-5.5879354e-09;3.7252903e-09;-1.3038516e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8404317088;-3.7252903e-09;3.7252903e-09;-1.4901161e-08;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8404514739;1.4901161e-08;7.450581e-09;-1.8626451e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8404712669;1.8626451e-09;0.0;-6.519258e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8404915115;1.0244548e-08;0.0;5.5879354e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
8405119067;1.3969839e-09;0.0;8.381903e-09;0.0;0.0;0.0;0;0;1;1;0;0;0;0;2;2;2;2;2;2;2;2;2;2;2;2
