timestamp;voltage5v_v;voltage_payload_v;sensors3v3[0];sensors3v3[1];sensors3v3[2];sensors3v3[3];sensors3v3_valid;usb_connected;brick_valid;usb_valid;servo_valid;periph_5v_oc;hipower_5v_oc;comp_5v_valid;can1_gps1_5v_valid;payload_v_valid
8085278438;5.0329833;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8085778405;5.0201936;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8086288390;5.0487943;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8086788387;5.0460753;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8087288421;5.0078063;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8087778387;5.05242;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8088278387;4.975177;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8088778388;5.0494995;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8089278406;5.0156617;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8089788390;5.0499024;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8090288388;5.0236173;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8090778387;5.041241;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8091278387;5.0294585;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8091778400;5.0398316;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8092278388;5.0486937;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8092778407;4.981018;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8093288408;5.046579;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8093788387;4.9975343;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8094278402;5.052118;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8094778607;5.020395;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8095278457;5.0512114;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8095778390;5.074475;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8096278388;5.047183;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8096788391;5.050708;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8097288387;4.9873624;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8097778442;5.047787;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8098278387;4.998843;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8098778387;5.048996;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8099278414;5.0253296;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8099778388;5.0540314;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8100288392;5.0472836;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8100788401;4.9940095;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8101288402;5.0512114;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8101778387;5.0237184;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8102278388;5.0511107;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8102778406;5.012137;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8103278388;5.050305;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
8103788390;5.0249267;0.0;0.0;0.0;0.0;0.0;0;1;1;1;1;0;0;0;0;0
