timestamp;flag_armed;flag_multicopter_position_control_enabled;flag_control_manual_enabled;flag_control_auto_enabled;flag_control_offboard_enabled;flag_control_position_enabled;flag_control_velocity_enabled;flag_control_altitude_enabled;flag_control_climb_rate_enabled;flag_control_acceleration_enabled;flag_control_attitude_enabled;flag_control_rates_enabled;flag_control_allocation_enabled;flag_control_termination_enabled;source_id
7928497785;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7929003791;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7929510070;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7930016098;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7930521762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7931027861;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7931533760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7932039968;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7932545759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7933051780;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7933557759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7934063830;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7934570920;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7935076823;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7935583419;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7936088760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7936595759;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7937102142;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7937607819;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7938113760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7938619961;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7939125760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7939631760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7940137760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7940643760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7941149825;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7941655760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7942161760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7942667783;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7943174762;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7943681033;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7944186781;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7944692766;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7945198760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7945704760;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
7946210934;1;0;1;0;0;0;0;0;0;0;1;1;1;0;0
