timestamp;io_errors;frames_tx;frames_rx;interface
8368930889;231424;227417;0;1
8369032830;231425;227417;0;1
8369134810;231425;227417;0;1
8369237298;231425;227417;0;1
8369338811;231425;227419;0;1
8369440824;231427;227420;0;1
8369542811;231428;227420;0;1
8369644810;231429;227420;0;1
8369746812;231429;227432;0;1
8369848816;231440;227434;0;1
8369950812;231442;227435;0;1
8370052809;231443;227435;0;1
8370154812;231443;227435;0;1
8370256826;231443;227435;0;1
8370358813;231443;227437;0;1
8370460811;231445;227438;0;1
8370563403;231446;227438;0;1
8370664814;231447;227438;0;1
8370766879;231447;227450;0;1
8370869044;231458;227453;0;1
8370970844;231461;227453;0;1
8371072818;231461;227453;0;1
8371174899;231461;227453;0;1
8371276810;231461;227453;0;1
8371378812;231461;227456;0;1
8371480896;231464;227456;0;1
8371582810;231464;227456;0;1
8371684812;231465;227468;0;1
8371786811;231476;227468;0;1
8371889231;231476;227471;0;1
8371990832;231479;227471;0;1
8372092810;231479;227471;0;1
8372194895;231479;227471;0;1
8372296811;231479;227471;0;1
8372398813;231479;227474;0;1
8372500811;231482;227474;0;1
8372602812;231482;227474;0;1
8372704811;231483;227486;0;1
8372806812;231494;227486;0;1
8372908812;231494;227489;0;1
8373010819;231497;227489;0;1
8373112811;231497;227489;0;1
8373214811;231497;227489;0;1
8373316811;231497;227489;0;1
8373418817;231497;227492;0;1
8373520810;231500;227492;0;1
8373622810;231500;227492;0;1
8373724811;231501;227504;0;1
8373826811;231512;227504;0;1
8373928831;231512;227507;0;1
8374030810;231515;227507;0;1
8374132811;231515;227507;0;1
8374234811;231515;227507;0;1
8374336810;231515;227507;0;1
8374438814;231515;227510;0;1
8374540810;231518;227510;0;1
8374642810;231519;227510;0;1
8374744813;231519;227522;0;1
8374846812;231530;227522;0;1
8374948811;231530;227525;0;1
8375050813;231533;227525;0;1
8375152832;231533;227525;0;1
8375254811;231533;227525;0;1
8375356809;231533;227525;0;1
8375458815;231533;227528;0;1
8375560811;231536;227528;0;1
8375662811;231537;227528;0;1
8375764811;231537;227540;0;1
8375866811;231548;227540;0;1
8375967075;231548;227543;0;1
8376067825;231551;227543;0;1
8376169833;231551;227543;0;1
8376271810;231551;227543;0;1
8376373811;231551;227546;0;1
8376475961;231554;227546;0;1
8376577812;231554;227546;0;1
8376679813;231555;227558;0;1
8376781840;231566;227558;0;1
8376883820;231566;227558;0;1
8376985825;231566;227561;0;1
8377087868;231569;227561;0;1
8377190350;231569;227561;0;1
8377291831;231569;227561;0;1
8377393810;231569;227561;0;1
8377496275;231569;227564;0;1
8377597812;231572;227564;0;1
8377699812;231573;227576;0;1
8377802199;231584;227576;0;1
8377903811;231584;227576;0;1
8378005810;231584;227579;0;1
8378108087;231587;227579;0;1
8378209812;231587;227579;0;1
8378311811;231587;227579;0;1
8378414292;231587;227579;0;1
8378515811;231587;227582;0;1
8378617816;231590;227582;0;1
8378719965;231591;227594;0;1
8378821810;231602;227594;0;1
8378923810;231602;227596;0;1
8379025911;231604;227597;0;1
8379127812;231605;227597;0;1
8379229813;231605;227597;0;1
8379331872;231605;227597;0;1
8379433811;231605;227599;0;1
8379535811;231607;227600;0;1
8379638026;231609;227600;0;1
8379739812;231609;227612;0;1
8379841811;231620;227612;0;1
8379943814;231620;227614;0;1
8380045812;231622;227615;0;1
8380147811;231623;227615;0;1
8380249813;231623;227615;0;1
8380351813;231623;227615;0;1
8380453832;231623;227617;0;1
8380555811;231625;227618;0;1
8380657814;231627;227618;0;1
8380759815;231627;227630;0;1
8380861810;231638;227630;0;1
8380963811;231638;227632;0;1
8381065811;231640;227633;0;1
8381167818;231641;227633;0;1
8381269825;231641;227633;0;1
8381371811;231641;227633;0;1
8381473817;231641;227636;0;1
8381575835;231644;227636;0;1
8381677813;231645;227648;0;1
8381779834;231656;227648;0;1
8381881811;231656;227648;0;1
8381983811;231656;227651;0;1
