timestamp;timestamp_sample;xyz[0];xyz[1];xyz[2]
7877717573;7877717507;-0.32223573;-0.6495845;-9.392918
7877765550;7877765481;-0.07930133;-0.7072862;-9.563216
7877817884;7877817814;-0.059593957;-0.59458417;-9.798241
7877870215;7877870142;0.27533764;-0.6589025;-10.184572
7877918183;7877918114;0.041740645;-0.48741084;-10.500302
7877966177;7877966084;0.26539043;-0.24310438;-10.167695
7878018485;7878018417;0.35536012;-0.29893115;-9.682349
7878066455;7878066388;-0.029522078;-0.3764974;-10.13128
7878118782;7878118715;0.8326751;0.07247144;-9.515361
7878166754;7878166683;-0.3130875;-0.41332382;-9.989558
7878219102;7878219014;-0.7624251;-0.22783864;-9.610308
7878267052;7878266985;-1.2853798;-0.45449007;-9.7569065
7878315058;7878314951;-2.2014217;-0.2426929;-10.020701
7878367412;7878367280;-2.652618;-0.29413527;-9.350938
7878419681;7878419613;-3.1462328;0.20170176;-9.941097
7878467652;7878467586;-3.1964173;0.7412942;-9.860217
7878516107;7878516042;-3.3504553;0.5191384;-9.645232
7878568443;7878568375;-3.1744099;0.5028955;-9.314314
7878616416;7878616344;-3.8775423;-0.36733526;-10.029242
7878664385;7878664318;-3.5938952;-0.915614;-9.797354
7878721084;7878721016;-2.9471629;-0.6388193;-9.631004
7878769061;7878768989;-1.7281675;-0.7124582;-10.15255
7878817046;7878816966;-1.0931913;-1.5732427;-10.180022
7878865010;7878864942;-0.08535436;-1.8236737;-9.232447
7878917344;7878917275;0.83207494;-2.0096292;-9.357012
7878965318;7878965247;1.8007014;-2.1314397;-8.999828
7879017719;7879017578;1.7014605;-1.188653;-9.531326
7879069982;7879069911;2.4158008;-0.6784589;-9.333146
7879117964;7879117881;2.1636038;-0.115715116;-9.248425
7879165919;7879165851;1.2315804;0.24911149;-8.724148
7879213889;7879213821;0.9926609;0.2057464;-9.849032
7879266228;7879266152;-0.19522776;0.37070802;-10.717986
7879318552;7879318484;-0.09750954;1.1458113;-9.498788
7879366631;7879366455;-0.007246077;1.8295771;-9.182728
