timestamp;armed;prearmed;ready_to_arm;lockdown;kill;termination;in_esc_calibration_mode
8232132892;1;0;1;0;0;0;0
8232638759;1;0;1;0;0;0;0
8233144758;1;0;1;0;0;0;0
8233650760;1;0;1;0;0;0;0
8234156758;1;0;1;0;0;0;0
8234662929;1;0;1;0;0;0;0
8235168779;1;0;1;0;0;0;0
8235674781;1;0;1;0;0;0;0
8236180757;1;0;1;0;0;0;0
8236686770;1;0;1;0;0;0;0
8237192935;1;0;1;0;0;0;0
8237698877;1;0;1;0;0;0;0
8238204760;1;0;1;0;0;0;0
8238710778;1;0;1;0;0;0;0
8239217002;1;0;1;0;0;0;0
8239722932;1;0;1;0;0;0;0
8240228962;1;0;1;0;0;0;0
8240734771;1;0;1;0;0;0;0
8241240758;1;0;1;0;0;0;0
8241746758;1;0;1;0;0;0;0
8242252926;1;0;1;0;0;0;0
8242758758;1;0;1;0;0;0;0
8243264778;1;0;1;0;0;0;0
8243771758;1;0;1;0;0;0;0
8244277942;1;0;1;0;0;0;0
8244783758;1;0;1;0;0;0;0
8245289758;1;0;1;0;0;0;0
8245795770;1;0;1;0;0;0;0
8246301783;1;0;1;0;0;0;0
8246807846;1;0;1;0;0;0;0
8247313761;1;0;1;0;0;0;0
8247819759;1;0;1;0;0;0;0
8248325759;1;0;1;0;0;0;0
8248832789;1;0;1;0;0;0;0
8249338778;1;0;1;0;0;0;0
8249846473;1;0;1;0;0;0;0
8250351792;1;0;1;0;0;0;0
8250857809;1;0;1;0;0;0;0
8251364143;1;0;1;0;0;0;0
8251869759;1;0;1;0;0;0;0
8252375794;1;0;1;0;0;0;0
8252881758;1;0;1;0;0;0;0
8253387759;1;0;1;0;0;0;0
8253893761;1;0;1;0;0;0;0
8254399759;1;0;1;0;0;0;0
8254906758;1;0;1;0;0;0;0
8255413235;1;0;1;0;0;0;0
8255918759;1;0;1;0;0;0;0
8256424758;1;0;1;0;0;0;0
8256930758;1;0;1;0;0;0;0
8257436757;1;0;1;0;0;0;0
8257942760;1;0;1;0;0;0;0
8258448764;1;0;1;0;0;0;0
8258954844;1;0;1;0;0;0;0
8259462333;1;0;1;0;0;0;0
8259967764;1;0;1;0;0;0;0
8260474279;1;0;1;0;0;0;0
8260979779;1;0;1;0;0;0;0
8261485957;1;0;1;0;0;0;0
8261991758;1;0;1;0;0;0;0
8262497757;1;0;1;0;0;0;0
8263003925;1;0;1;0;0;0;0
8263509759;1;0;1;0;0;0;0
8264015894;1;0;1;0;0;0;0
8264521769;1;0;1;0;0;0;0
8265027757;1;0;1;0;0;0;0
8265533829;1;0;1;0;0;0;0
8266039758;1;0;1;0;0;0;0
8266545965;1;0;1;0;0;0;0
8267052807;1;0;1;0;0;0;0
8267558759;1;0;1;0;0;0;0
8268064965;1;0;1;0;0;0;0
8268570792;1;0;1;0;0;0;0
8269076758;1;0;1;0;0;0;0
8269582758;1;0;1;0;0;0;0
8270088806;1;0;1;0;0;0;0
8270594758;1;0;1;0;0;0;0
8271102075;1;0;1;0;0;0;0
8271607759;1;0;1;0;0;0;0
8272113758;1;0;1;0;0;0;0
8272619758;1;0;1;0;0;0;0
8273125758;1;0;1;0;0;0;0
8273631758;1;0;1;0;0;0;0
8274137757;1;0;1;0;0;0;0
8274643764;1;0;1;0;0;0;0
8275149760;1;0;1;0;0;0;0
8275655790;1;0;1;0;0;0;0
8276162355;1;0;1;0;0;0;0
8276668759;1;0;1;0;0;0;0
8277174758;1;0;1;0;0;0;0
8277680758;1;0;1;0;0;0;0
8278187853;1;0;1;0;0;0;0
8278694887;1;0;1;0;0;0;0
8279200758;1;0;1;0;0;0;0
8279706757;1;0;1;0;0;0;0
8280212759;1;0;1;0;0;0;0
8280718758;1;0;1;0;0;0;0
8281224758;1;0;1;0;0;0;0
8281730759;1;0;1;0;0;0;0
8282236904;1;0;1;0;0;0;0
8282742757;1;0;1;0;0;0;0
8283248757;1;0;1;0;0;0;0
8283754838;1;0;1;0;0;0;0
8284260759;1;0;1;0;0;0;0
8284766831;1;0;1;0;0;0;0
8285272757;1;0;1;0;0;0;0
8285778759;1;0;1;0;0;0;0
8286284896;1;0;1;0;0;0;0
8286790759;1;0;1;0;0;0;0
8287297006;1;0;1;0;0;0;0
8287802759;1;0;1;0;0;0;0
8288308777;1;0;1;0;0;0;0
8288814771;1;0;1;0;0;0;0
8289320785;1;0;1;0;0;0;0
8289826758;1;0;1;0;0;0;0
8290332778;1;0;1;0;0;0;0
8290838852;1;0;1;0;0;0;0
8291344758;1;0;1;0;0;0;0
8291850794;1;0;1;0;0;0;0
8292356758;1;0;1;0;0;0;0
8292862952;1;0;1;0;0;0;0
8293368823;1;0;1;0;0;0;0
8293874758;1;0;1;0;0;0;0
8294380758;1;0;1;0;0;0;0
8294887203;1;0;1;0;0;0;0
8295392758;1;0;1;0;0;0;0
8295898955;1;0;1;0;0;0;0
8296404774;1;0;1;0;0;0;0
8296910782;1;0;1;0;0;0;0
8297416778;1;0;1;0;0;0;0
8297922759;1;0;1;0;0;0;0
8298428779;1;0;1;0;0;0;0
8298934759;1;0;1;0;0;0;0
8299440869;1;0;1;0;0;0;0
8299946761;1;0;1;0;0;0;0
8300452767;1;0;1;0;0;0;0
8300958865;1;0;1;0;0;0;0
8301464759;1;0;1;0;0;0;0
8301971758;1;0;1;0;0;0;0
8302477758;1;0;1;0;0;0;0
8302983759;1;0;1;0;0;0;0
8303489990;1;0;1;0;0;0;0
8303995758;1;0;1;0;0;0;0
8304501756;1;0;1;0;0;0;0
8305007759;1;0;1;0;0;0;0
8305514783;1;0;1;0;0;0;0
8306020759;1;0;1;0;0;0;0
8306526790;1;0;1;0;0;0;0
8307032759;1;0;1;0;0;0;0
8307538779;1;0;1;0;0;0;0
8308044778;1;0;1;0;0;0;0
8308550810;1;0;1;0;0;0;0
8309056759;1;0;1;0;0;0;0
8309562772;1;0;1;0;0;0;0
8310068820;1;0;1;0;0;0;0
8310574757;1;0;1;0;0;0;0
8311080759;1;0;1;0;0;0;0
8311587055;1;0;1;0;0;0;0
8312092758;1;0;1;0;0;0;0
8312598861;1;0;1;0;0;0;0
8313104810;1;0;1;0;0;0;0
8313610847;1;0;1;0;0;0;0
8314117778;1;0;1;0;0;0;0
8314623758;1;0;1;0;0;0;0
8315129935;1;0;1;0;0;0;0
8315636083;1;0;1;0;0;0;0
8316141865;1;0;1;0;0;0;0
8316648016;1;0;1;0;0;0;0
8317153838;1;0;1;0;0;0;0
8317659931;1;0;1;0;0;0;0
8318165759;1;0;1;0;0;0;0
8318672759;1;0;1;0;0;0;0
8319178777;1;0;1;0;0;0;0
8319685834;1;0;1;0;0;0;0
8320191778;1;0;1;0;0;0;0
8320697758;1;0;1;0;0;0;0
8321204128;1;0;1;0;0;0;0
8321709984;1;0;1;0;0;0;0
8322215758;1;0;1;0;0;0;0
8322721756;1;0;1;0;0;0;0
8323227758;1;0;1;0;0;0;0
8323734053;1;0;1;0;0;0;0
8324239924;1;0;1;0;0;0;0
8324746357;1;0;1;0;0;0;0
8325251815;1;0;1;0;0;0;0
8325757872;1;0;1;0;0;0;0
8326263784;1;0;1;0;0;0;0
8326770013;1;0;1;0;0;0;0
8327275784;1;0;1;0;0;0;0
8327781781;1;0;1;0;0;0;0
8328287758;1;0;1;0;0;0;0
8328793844;1;0;1;0;0;0;0
8329299908;1;0;1;0;0;0;0
8329805760;1;0;1;0;0;0;0
8330311776;1;0;1;0;0;0;0
8330817757;1;0;1;0;0;0;0
8331324805;1;0;1;0;0;0;0
8331830957;1;0;1;0;0;0;0
8332336758;1;0;1;0;0;0;0
8332843760;1;0;1;0;0;0;0
8333349783;1;0;1;0;0;0;0
8333855759;1;0;1;0;0;0;0
8334361759;1;0;1;0;0;0;0
8334867760;1;0;1;0;0;0;0
8335373830;1;0;1;0;0;0;0
8335879772;1;0;1;0;0;0;0
8336385796;1;0;1;0;0;0;0
8336891805;1;0;1;0;0;0;0
8337397777;1;0;1;0;0;0;0
8337903758;1;0;1;0;0;0;0
8338409758;1;0;1;0;0;0;0
8338915758;1;0;1;0;0;0;0
8339421841;1;0;1;0;0;0;0
8339927758;1;0;1;0;0;0;0
8340434253;1;0;1;0;0;0;0
8340939778;1;0;1;0;0;0;0
8341445759;1;0;1;0;0;0;0
8341951759;1;0;1;0;0;0;0
8342457768;1;0;1;0;0;0;0
8342963759;1;0;1;0;0;0;0
8343470895;1;0;1;0;0;0;0
8343976778;1;0;1;0;0;0;0
8344483301;1;0;1;0;0;0;0
8344988803;1;0;1;0;0;0;0
8345494758;1;0;1;0;0;0;0
8346000916;1;0;1;0;0;0;0
8346507803;1;0;1;0;0;0;0
8347013758;1;0;1;0;0;0;0
8347519758;1;0;1;0;0;0;0
8348025757;1;0;1;0;0;0;0
8348532542;1;0;1;0;0;0;0
8349037758;1;0;1;0;0;0;0
8349543781;1;0;1;0;0;0;0
8350049759;1;0;1;0;0;0;0
8350555758;1;0;1;0;0;0;0
8351061780;1;0;1;0;0;0;0
8351567777;1;0;1;0;0;0;0
8352073889;1;0;1;0;0;0;0
8352579758;1;0;1;0;0;0;0
8353085775;1;0;1;0;0;0;0
8353592263;1;0;1;0;0;0;0
8354097760;1;0;1;0;0;0;0
8354603771;1;0;1;0;0;0;0
8355110004;1;0;1;0;0;0;0
8355615758;1;0;1;0;0;0;0
8356121758;1;0;1;0;0;0;0
8356627757;1;0;1;0;0;0;0
8357134160;1;0;1;0;0;0;0
8357639764;1;0;1;0;0;0;0
8358145758;1;0;1;0;0;0;0
8358651782;1;0;1;0;0;0;0
8359157760;1;0;1;0;0;0;0
8359663776;1;0;1;0;0;0;0
8360169760;1;0;1;0;0;0;0
8360675828;1;0;1;0;0;0;0
8361182235;1;0;1;0;0;0;0
8361687777;1;0;1;0;0;0;0
8362193779;1;0;1;0;0;0;0
8362699759;1;0;1;0;0;0;0
8363205780;1;0;1;0;0;0;0
8363711759;1;0;1;0;0;0;0
8364217758;1;0;1;0;0;0;0
8364723758;1;0;1;0;0;0;0
8365229758;1;0;1;0;0;0;0
8365736068;1;0;1;0;0;0;0
8366241758;1;0;1;0;0;0;0
8366747992;1;0;1;0;0;0;0
8367253854;1;0;1;0;0;0;0
8367759771;1;0;1;0;0;0;0
8368265761;1;0;1;0;0;0;0
8368772121;1;0;1;0;0;0;0
8369278772;1;0;1;0;0;0;0
8369785224;1;0;1;0;0;0;0
8370290808;1;0;1;0;0;0;0
8370797080;1;0;1;0;0;0;0
8371302758;1;0;1;0;0;0;0
8371808758;1;0;1;0;0;0;0
8372314852;1;0;1;0;0;0;0
8372821921;1;0;1;0;0;0;0
8373327766;1;0;1;0;0;0;0
8373834089;1;0;1;0;0;0;0
8374339779;1;0;1;0;0;0;0
8374846758;1;0;1;0;0;0;0
8375353017;1;0;1;0;0;0;0
8375858758;1;0;1;0;0;0;0
8376364783;1;0;1;0;0;0;0
8376870802;1;0;1;0;0;0;0
8377376758;1;0;1;0;0;0;0
8377883335;1;0;1;0;0;0;0
8378388759;1;0;1;0;0;0;0
8378894758;1;0;1;0;0;0;0
8379400775;1;0;1;0;0;0;0
8379906781;1;0;1;0;0;0;0
8380412914;1;0;1;0;0;0;0
8380918758;1;0;1;0;0;0;0
8381424837;1;0;1;0;0;0;0
8381930777;1;0;1;0;0;0;0
8382436759;1;0;1;0;0;0;0
8382942900;1;0;1;0;0;0;0
8383448758;1;0;1;0;0;0;0
8383954859;1;0;1;0;0;0;0
8384460759;1;0;1;0;0;0;0
8384966757;1;0;1;0;0;0;0
8385473978;1;0;1;0;0;0;0
8385981459;1;0;1;0;0;0;0
8386486758;1;0;1;0;0;0;0
8386992759;1;0;1;0;0;0;0
8387498761;1;0;1;0;0;0;0
8388004940;1;0;1;0;0;0;0
8388510760;1;0;1;0;0;0;0
8389016757;1;0;1;0;0;0;0
8389522759;1;0;1;0;0;0;0
8390028780;1;0;1;0;0;0;0
8390534930;1;0;1;0;0;0;0
8391040759;1;0;1;0;0;0;0
8391546761;1;0;1;0;0;0;0
8392052778;1;0;1;0;0;0;0
8392559760;1;0;1;0;0;0;0
8393066035;1;0;1;0;0;0;0
8393571759;1;0;1;0;0;0;0
8394077758;1;0;1;0;0;0;0
8394583758;1;0;1;0;0;0;0
8395089770;1;0;1;0;0;0;0
8395595915;1;0;1;0;0;0;0
8396101826;1;0;1;0;0;0;0
8396607758;1;0;1;0;0;0;0
8397113783;1;0;1;0;0;0;0
8397621758;1;0;1;0;0;0;0
8398128421;1;0;1;0;0;0;0
8398633758;1;0;1;0;0;0;0
8399139758;1;0;1;0;0;0;0
8399645899;1;0;1;0;0;0;0
8400151760;1;0;1;0;0;0;0
8400657772;1;0;1;0;0;0;0
8401163783;1;0;1;0;0;0;0
8401669772;1;0;1;0;0;0;0
8402175895;1;0;1;0;0;0;0
8402681759;1;0;1;0;0;0;0
8403187758;1;0;1;0;0;0;0
8403693779;1;0;1;0;0;0;0
8404199830;1;0;1;0;0;0;0
8404705956;1;0;1;0;0;0;0
8405211758;1;0;1;0;0;0;0
8405717778;1;0;1;0;0;0;0
8406224758;1;0;1;0;0;0;0
8406730758;1;0;1;0;0;0;0
8407236910;1;0;1;0;0;0;0
8407742759;1;0;1;0;0;0;0
8408248871;1;0;1;0;0;0;0
8408755155;1;0;1;0;0;0;0
8409260767;1;0;1;0;0;0;0
8409766957;1;0;1;0;0;0;0
8410273759;1;0;1;0;0;0;0
8410779757;1;0;1;0;0;0;0
8411285759;1;0;1;0;0;0;0
8411791759;1;0;1;0;0;0;0
8412297870;1;0;1;0;0;0;0
8412803832;1;0;1;0;0;0;0
8413309759;1;0;1;0;0;0;0
8413815757;1;0;1;0;0;0;0
8414321758;1;0;1;0;0;0;0
8414828431;1;0;1;0;0;0;0
8415333777;1;0;1;0;0;0;0
8415839758;1;0;1;0;0;0;0
8416345781;1;0;1;0;0;0;0
8416851758;1;0;1;0;0;0;0
8417357772;1;0;1;0;0;0;0
8417863758;1;0;1;0;0;0;0
8418369785;1;0;1;0;0;0;0
8418875794;1;0;1;0;0;0;0
8419073937;0;0;1;0;0;0;0
8419091973;0;0;1;0;0;0;0
8419107422;0;0;1;0;0;0;0
8419615262;0;0;1;0;0;0;0
