timestamp;yaw_sp_move_rate;q_d[0];q_d[1];q_d[2];q_d[3];thrust_body[0];thrust_body[1];thrust_body[2]
8377765871;1.3e-44;0.49254724;0.03269808;-0.01901126;0.86946344;0.0;0.0;-0.3141
8377819817;1.3e-44;0.48734972;0.08994442;-0.05104139;0.8670612;0.0;0.0;-0.3141
8377869262;1.3e-44;0.4832392;0.105056435;-0.05902969;0.86715543;0.0;0.0;-0.3141
8377918760;1.3e-44;0.48000032;0.109735556;-0.061151367;0.8682271;0.0;0.0;-0.3141
8377963747;1.3e-44;0.47802165;0.11024642;-0.061110068;0.8692564;0.0;0.0;-0.3141
8378017716;1.3e-44;0.47652027;0.11072394;-0.061127808;0.87001836;0.0;0.0;-0.3141
8378067246;1.3e-44;0.47593147;0.11150982;-0.06146872;0.8702163;0.0;0.0;-0.3141
8378116705;1.3e-44;0.47579148;0.1115197;-0.061450787;0.8702928;0.0;0.0;-0.3141
8378170680;1.3e-44;0.4754611;0.11191538;-0.06161622;0.87041086;0.0;0.0;-0.3141
8378215697;1.3e-44;0.4751391;0.11156573;-0.061367188;0.87064916;0.0;0.0;-0.3141
8378265152;1.3e-44;0.47490588;0.11158216;-0.061337303;0.8707764;0.0;0.0;-0.3141
8378314720;1.3e-44;0.4749118;0.11120925;-0.061130572;0.8708354;0.0;0.0;-0.3141
8378368645;1.3e-44;0.475346;0.110806316;-0.060978364;0.8706605;0.0;0.0;-0.3141
8378418119;1.3e-44;0.47586656;0.11076983;-0.06104461;0.8703761;0.0;0.0;-0.3141
8378467604;1.3e-44;0.47619876;0.11037425;-0.060878877;0.8702563;0.0;0.0;-0.3141
8378517138;1.3e-44;0.4764786;0.10998242;-0.06070625;0.8701648;0.0;0.0;-0.3141
8378566602;1.3e-44;0.4767546;0.10996316;-0.060741134;0.8700136;0.0;0.0;-0.3141
8378616090;1.3e-44;0.47702312;0.10920005;-0.06035843;0.8699892;0.0;0.0;-0.3141
8378665571;1.3e-44;0.47737652;0.109175526;-0.060402792;0.8697953;0.0;0.0;-0.3141
8378719595;1.3e-44;0.47777396;0.10877587;-0.06024407;0.86963814;0.0;0.0;-0.3141
8378769066;1.3e-44;0.4781034;0.10838103;-0.060076546;0.8695179;0.0;0.0;-0.3141
8378818547;1.3e-44;0.47832283;0.10799389;-0.059895094;0.86945796;0.0;0.0;-0.3141
8378868023;1.3e-44;0.478439;0.107613884;-0.059700683;0.86945456;0.0;0.0;-0.3141
8378917510;1.3e-44;0.47826502;0.10725374;-0.059470408;0.86961055;0.0;0.0;-0.3141
8378967031;1.3e-44;0.47823703;0.10427762;-0.05779796;0.87010056;0.0;0.0;-0.3141
8379016495;1.3e-44;0.4781603;0.104282714;-0.057788763;0.8701427;0.0;0.0;-0.3141
8379070487;1.3e-44;0.47837573;0.10166088;-0.0563549;0.87042856;0.0;0.0;-0.3141
8379115460;1.3e-44;0.47873664;0.09902884;-0.05493731;0.8706241;0.0;0.0;-0.3141
8379164943;1.3e-44;0.47917765;0.097882785;-0.0543616;0.87054724;0.0;0.0;-0.3141
8379218992;1.3e-44;0.47981957;0.09560625;-0.053180885;0.8705197;0.0;0.0;-0.3141
8379268506;1.3e-44;0.48006138;0.09521868;-0.0529986;0.8704399;0.0;0.0;-0.3141
8379317973;1.3e-44;0.4800209;0.09522115;-0.052994173;0.87046224;0.0;0.0;-0.3141
8379367403;1.3e-44;0.479985;0.09522334;-0.052990243;0.870482;0.0;0.0;-0.3141
8379416991;1.3e-44;0.47974548;0.09523792;-0.052964043;0.8706141;0.0;0.0;-0.3141
8379466427;1.3e-44;0.479416;0.095257945;-0.052928004;0.8707955;0.0;0.0;-0.3141
