timestamp;rxerrors;fix;rssi;remote_rssi;txbuf;noise;remote_noise
8194646027;0;0;14;0;100;29;0
8195604141;0;0;14;0;100;32;0
8195794383;0;0;14;0;100;28;0
8196718192;0;0;14;0;96;37;0
8197629535;0;0;14;0;96;23;0
8197646666;0;0;14;0;100;34;0
8198562614;0;0;14;0;100;39;0
8198791577;0;0;14;0;100;28;0
8199722115;0;0;18;0;99;28;0
8200638648;0;0;23;0;98;35;0
8200644507;0;0;23;0;100;36;0
8201563102;0;0;25;0;100;29;0
8201799441;0;0;25;0;96;25;0
8202772752;0;0;27;0;93;22;0
8203644060;0;0;27;0;95;35;0
8203657526;0;0;27;0;100;36;0
8204574065;0;0;27;0;100;19;0
8204801464;0;0;27;0;100;23;0
8205725231;0;0;27;0;100;20;0
8206653724;0;0;27;0;97;29;0
8207567760;0;0;27;0;97;24;0
8207802818;0;0;27;0;97;30;0
8208736292;0;0;27;0;100;31;0
8209671630;0;0;27;0;83;33;0
8209727286;0;0;27;0;100;37;0
8210581028;0;0;27;0;100;26;0
8210812180;0;0;27;0;97;33;0
8211735773;0;0;27;0;96;31;0
8212669753;0;0;27;0;97;27;0
8213589593;0;0;27;0;100;20;0
8213816257;0;0;27;0;100;19;0
8214742579;0;0;27;0;100;28;0
8215667370;0;0;27;0;100;21;0
8216594753;0;0;27;0;100;22;0
8216831660;0;0;27;0;83;23;0
8217747939;0;0;27;0;97;33;0
8218678313;0;0;27;0;98;28;0
8219599357;0;0;27;0;100;27;0
8219829753;0;0;27;0;99;33;0
8220753243;0;0;27;0;100;31;0
8221691219;0;0;27;0;100;32;0
8222589244;0;0;27;0;100;33;0
8222833754;0;0;27;0;100;23;0
8223753743;0;0;27;0;100;24;0
8224681955;0;0;23;0;98;22;0
8225604456;0;0;21;0;100;31;0
8225839052;0;0;21;0;100;29;0
8226760354;0;0;20;0;100;25;0
8227681696;0;0;20;0;97;22;0
8228613706;0;0;20;0;98;32;0
8228630749;0;0;20;0;97;27;0
8229764294;0;0;20;0;100;23;0
8230692595;0;0;20;0;100;32;0
8231618558;0;0;20;0;100;33;0
8231840335;0;0;20;0;97;27;0
8232781237;0;0;20;0;100;26;0
8233700245;0;0;20;0;100;34;0
8234671470;0;0;20;0;97;27;0
8235789172;0;0;20;0;100;26;0
8236702622;0;0;20;0;100;30;0
8237622456;0;0;20;0;97;28;0
8237639389;0;0;20;0;100;33;0
8238787101;0;0;20;0;98;28;0
8239706528;0;0;20;0;100;34;0
8240628221;0;0;20;0;98;29;0
8240634165;0;0;20;0;98;28;0
8241620750;0;0;20;0;100;27;0
8241782330;0;0;20;0;100;31;0
8242713532;0;0;20;0;100;26;0
8243631731;0;0;20;0;98;24;0
8243637561;0;0;20;0;100;29;0
8244790451;0;0;20;0;97;29;0
8245724635;0;0;20;0;100;23;0
8246638352;0;0;20;0;98;25;0
8246644340;0;0;20;0;100;29;0
8247799449;0;0;20;0;95;29;0
8248733715;0;0;20;0;79;20;0
8249651404;0;0;20;0;98;21;0
8249657260;0;0;20;0;100;26;0
8250808228;0;0;20;0;100;30;0
8251734065;0;0;20;0;100;19;0
8252664754;0;0;20;0;98;21;0
8252672353;0;0;20;0;100;23;0
8253807661;0;0;20;0;100;25;0
8254732759;0;0;20;0;96;23;0
8255663120;0;0;20;0;100;21;0
8256815719;0;0;20;0;100;19;0
8257741197;0;0;20;0;97;21;0
8258656960;0;0;20;0;99;23;0
8259816045;0;0;20;0;100;24;0
8260746208;0;0;20;0;100;22;0
8261663672;0;0;20;0;100;30;0
8262819559;0;0;20;0;96;23;0
8263751602;0;0;20;0;99;24;0
8264673202;0;0;20;0;96;28;0
8265605232;0;0;20;0;100;24;0
8265824055;0;0;20;0;97;23;0
8266759510;0;0;20;0;100;29;0
8267685648;0;0;20;0;97;25;0
8268614090;0;0;20;0;100;24;0
8268821760;0;0;20;0;100;20;0
8269756315;0;0;20;0;100;30;0
8270686754;0;0;20;0;100;21;0
8271603976;0;0;20;0;100;22;0
8271838482;0;0;20;0;100;24;0
8272764463;0;0;20;0;96;30;0
8273734334;0;0;20;0;97;26;0
8274617069;0;0;20;0;100;22;0
8274844132;0;0;20;0;100;33;0
