timestamp;timestamp_sample;device_id;pressure;temperature;error_count
8266008422;8266007840;4028193;101265.0;37.64;0
8267002530;8267001948;4028193;101267.0;37.64;0
8268007439;8268006857;4028193;101267.0;37.62;0
8269001429;8269000846;4028193;101265.0;37.62;0
8269995414;8269994831;4028193;101259.0;37.62;0
8271011450;8271010867;4028193;101263.0;37.61;0
8272005571;8272004988;4028193;101268.0;37.61;0
8273010830;8273010247;4028193;101270.0;37.6;0
8274004618;8274004036;4028193;101272.0;37.59;0
8275009601;8275009018;4028193;101258.0;37.59;0
8276003776;8276003193;4028193;101266.0;37.579998;0
8276998115;8276997532;4028193;101267.0;37.579998;0
8277992428;8277991845;4028193;101264.0;37.57;0
8279008228;8279007645;4028193;101270.0;37.57;0
8280002246;8280001663;4028193;101270.0;37.57;0
8281007280;8281006697;4028193;101268.0;37.559998;0
8282012547;8282011965;4028193;101272.0;37.559998;0
8283006706;8283006122;4028193;101268.0;37.55;0
8284000943;8284000360;4028193;101267.0;37.55;0
8284995176;8284994593;4028193;101266.0;37.55;0
8286010909;8286010326;4028193;101263.0;37.54;0
8287005191;8287004585;4028193;101268.0;37.54;0
8288009798;8288009215;4028193;101268.0;37.53;0
8289003969;8289003387;4028193;101261.0;37.53;0
8290009002;8290008419;4028193;101266.0;37.52;0
8291002988;8291002405;4028193;101264.0;37.52;0
8291997000;8291996417;4028193;101269.0;37.52;0
8293012820;8293012237;4028193;101270.0;37.52;0
8294006846;8294006263;4028193;101272.0;37.51;0
8295011605;8295011022;4028193;101266.0;37.51;0
8296005620;8296005037;4028193;101270.0;37.51;0
8297010797;8297010214;4028193;101270.0;37.5;0
8298004920;8298004337;4028193;101265.0;37.5;0
8298999171;8298998588;4028193;101265.0;37.5;0
8299993417;8299992835;4028193;101270.0;37.489998;0
8301009075;8301008492;4028193;101268.0;37.489998;0
8302003318;8302002715;4028193;101267.0;37.48;0
8303008025;8303007442;4028193;101262.0;37.48;0
8304002069;8304001486;4028193;101268.0;37.48;0
8305007075;8305006492;4028193;101267.0;37.48;0
8306001024;8306000442;4028193;101265.0;37.48;0
8306995050;8306994467;4028193;101267.0;37.48;0
8308011018;8308010436;4028193;101266.0;37.469997;0
8309005014;8309004431;4028193;101267.0;37.469997;0
8310009813;8310009230;4028193;101269.0;37.469997;0
8311003627;8311003044;4028193;101267.0;37.46;0
8312008434;8312007850;4028193;101268.0;37.469997;0
8313002640;8313002057;4028193;101264.0;37.46;0
8313997374;8313996791;4028193;101263.0;37.46;0
8314991376;8314990793;4028193;101270.0;37.45;0
8316007221;8316006638;4028193;101269.0;37.45;0
8317012077;8317011463;4028193;101261.0;37.45;0
8318006388;8318005794;4028193;101266.0;37.44;0
8319011609;8319011026;4028193;101266.0;37.45;0
8320005692;8320005094;4028193;101267.0;37.44;0
8320999631;8320999048;4028193;101263.0;37.44;0
8321993677;8321993094;4028193;101268.0;37.43;0
8323009384;8323008801;4028193;101265.0;37.43;0
